accession	protein_id	datatype
BGC0000033.5	AAM94774.1	GenBank
BGC0000033.5	AAM94775.1	GenBank
BGC0000033.5	AAM94776.1	GenBank
BGC0000033.5	AAM94777.1	GenBank
BGC0000033.5	AAM94778.1	GenBank
BGC0000033.5	AAM94779.1	GenBank
BGC0000033.5	AAM94780.1	GenBank
BGC0000033.5	AAM94781.1	GenBank
BGC0000033.5	AAM94782.1	GenBank
BGC0000033.5	AAM94783.1	GenBank
BGC0000033.5	AAM94784.1	GenBank
BGC0000033.5	AAM94785.1	GenBank
BGC0000033.5	AAM94786.1	GenBank
BGC0000033.5	AAM94787.1	GenBank
BGC0000033.5	AAM94788.1	GenBank
BGC0000033.5	AAM94789.1	GenBank
BGC0000033.5	AAM94790.1	GenBank
BGC0000033.5	AAM94791.1	GenBank
BGC0000033.5	AAM94792.1	GenBank
BGC0000033.5	AAM94793.1	GenBank
BGC0000033.5	AAM94794.1	GenBank
BGC0000033.5	AAM94795.1	GenBank
BGC0000033.5	AAM70329.1	GenBank
BGC0000033.5	AAM70330.1	GenBank
BGC0000033.5	AAM70331.1	GenBank
BGC0000033.5	AAM70332.1	GenBank
BGC0000033.5	AAM70333.1	GenBank
BGC0000033.5	AAM70334.1	GenBank
BGC0000033.5	AAM70335.1	GenBank
BGC0000033.5	AAM70336.1	GenBank
BGC0000033.5	AAM70337.1	GenBank
BGC0000033.5	AAM70338.1	GenBank
BGC0000033.5	AAM70339.1	GenBank
BGC0000033.5	AAM70340.1	GenBank
BGC0000033.5	AAM70341.1	GenBank
BGC0000033.5	AAM70342.1	GenBank
BGC0000033.5	AAM70343.1	GenBank
BGC0000033.5	AAM94796.1	GenBank
BGC0000033.5	AAM70345.1	GenBank
BGC0000033.5	AAM70346.1	GenBank
BGC0000033.5	AAM70347.1	GenBank
BGC0000033.5	AAM70348.1	GenBank
BGC0000033.5	AAM70349.1	GenBank
BGC0000033.5	AAM94797.1	GenBank
BGC0000033.5	AAM94798.1	GenBank
BGC0000033.5	AAM94799.1	GenBank
BGC0000033.5	AAM70353.1	GenBank
BGC0000033.5	AAM70354.1	GenBank
BGC0000033.5	AAM70355.1	GenBank
BGC0000033.5	AAM70356.1	GenBank
BGC0000033.5	AAM70357.1	GenBank
BGC0000033.5	AAM70358.1	GenBank
BGC0000033.5	AAM70359.1	GenBank
BGC0000033.5	AAM94800.1	GenBank
BGC0000033.5	AAM70361.1	GenBank
BGC0000033.5	AAM70362.1	GenBank
BGC0000033.5	AAM70363.1	GenBank
BGC0000033.5	AAM94801.1	GenBank
BGC0000033.5	AAM70365.1	GenBank
BGC0000034.5	AAQ82549.1	GenBank
BGC0000034.5	AAQ82550.2	GenBank
BGC0000034.5	AAQ82551.1	GenBank
BGC0000034.5	AAQ82552.1	GenBank
BGC0000034.5	AAQ82553.1	GenBank
BGC0000034.5	AAQ82554.1	GenBank
BGC0000034.5	AAQ82555.1	GenBank
BGC0000034.5	AAQ82556.1	GenBank
BGC0000034.5	AAQ82557.1	GenBank
BGC0000034.5	AAQ82558.1	GenBank
BGC0000034.5	AAQ82559.1	GenBank
BGC0000034.5	AAQ82560.1	GenBank
BGC0000034.5	AAQ82561.1	GenBank
BGC0000034.5	AAQ82562.1	GenBank
BGC0000034.5	AAQ82563.1	GenBank
BGC0000034.5	AAQ82564.1	GenBank
BGC0000034.5	AAQ82565.1	GenBank
BGC0000034.5	AAQ82566.1	GenBank
BGC0000034.5	AAQ82567.1	GenBank
BGC0000034.5	AAQ82568.1	GenBank
BGC0000034.5	AAQ82569.1	GenBank
BGC0000035.5	AAS79439.1	GenBank
BGC0000035.5	AAS79440.1	GenBank
BGC0000035.5	AAS79441.1	GenBank
BGC0000035.5	AAS79442.1	GenBank
BGC0000035.5	AAS79443.1	GenBank
BGC0000035.5	AAS79444.1	GenBank
BGC0000035.5	AAS79445.1	GenBank
BGC0000035.5	AAS79446.1	GenBank
BGC0000035.5	AAS79447.1	GenBank
BGC0000035.5	AAS79448.1	GenBank
BGC0000035.5	AAS79449.1	GenBank
BGC0000035.5	AAS79450.1	GenBank
BGC0000035.5	AAS79451.1	GenBank
BGC0000035.5	AAS79452.1	GenBank
BGC0000035.5	AAS79453.1	GenBank
BGC0000035.5	AAS79454.1	GenBank
BGC0000035.5	AAS79455.1	GenBank
BGC0000035.5	AAS79456.1	GenBank
BGC0000035.5	AAS79457.1	GenBank
BGC0000035.5	AAS79458.1	GenBank
BGC0000035.5	AAS79459.1	GenBank
BGC0000035.5	AAS79460.1	GenBank
BGC0000035.5	AAS79461.1	GenBank
BGC0000035.5	AAS79462.1	GenBank
BGC0000035.5	AAS79463.1	GenBank
BGC0000035.5	AAS79464.1	GenBank
BGC0000035.5	AAS79465.1	GenBank
BGC0000035.5	AAS79466.1	GenBank
BGC0000035.5	AAS79467.1	GenBank
BGC0000035.5	AAS79468.1	GenBank
BGC0000035.5	AAS79469.1	GenBank
BGC0000035.5	AAS79470.1	GenBank
BGC0000035.5	AAS79471.1	GenBank
BGC0000035.5	AAS79472.1	GenBank
BGC0000035.5	AAS79473.1	GenBank
BGC0000035.5	AAS79474.1	GenBank
BGC0000035.5	AAS79475.1	GenBank
BGC0000035.5	AAS79476.1	GenBank
BGC0000035.5	AAS79477.1	GenBank
BGC0000035.5	AAS79478.1	GenBank
BGC0000035.5	AAS79479.1	GenBank
BGC0000036.5	AAZ77668.1	GenBank
BGC0000036.5	AAZ77669.1	GenBank
BGC0000036.5	AAZ77670.1	GenBank
BGC0000036.5	AAZ77671.1	GenBank
BGC0000036.5	AAZ77672.1	GenBank
BGC0000036.5	AAZ77673.1	GenBank
BGC0000036.5	AAZ77674.1	GenBank
BGC0000036.5	AAZ77675.1	GenBank
BGC0000036.5	AAZ77676.1	GenBank
BGC0000036.5	AAZ77677.1	GenBank
BGC0000036.5	AAZ77678.1	GenBank
BGC0000036.5	AAZ77679.1	GenBank
BGC0000036.5	AAZ77680.1	GenBank
BGC0000036.5	AAZ77681.1	GenBank
BGC0000036.5	AAZ77682.1	GenBank
BGC0000036.5	AAZ77683.1	GenBank
BGC0000036.5	AAZ77684.1	GenBank
BGC0000036.5	AAZ77685.1	GenBank
BGC0000036.5	AAZ77686.1	GenBank
BGC0000036.5	AAZ77687.1	GenBank
BGC0000036.5	AAZ77688.1	GenBank
BGC0000036.5	AAZ77689.1	GenBank
BGC0000036.5	AAZ77690.1	GenBank
BGC0000036.5	AAZ77691.1	GenBank
BGC0000036.5	AAZ77692.1	GenBank
BGC0000036.5	AAZ77693.1	GenBank
BGC0000036.5	AAZ77694.1	GenBank
BGC0000036.5	AAZ77695.1	GenBank
BGC0000036.5	AAZ77696.1	GenBank
BGC0000036.5	AAZ77697.1	GenBank
BGC0000036.5	AAZ77698.1	GenBank
BGC0000036.5	AAZ77699.1	GenBank
BGC0000036.5	AAZ77700.1	GenBank
BGC0000036.5	AAZ77701.1	GenBank
BGC0000036.5	AAZ77702.1	GenBank
BGC0000036.5	AAZ77703.1	GenBank
BGC0000036.5	AAZ77704.1	GenBank
BGC0000036.5	AAZ77705.1	GenBank
BGC0000036.5	AAZ77706.1	GenBank
BGC0000036.5	AAZ77707.1	GenBank
BGC0000036.5	ABI35990.1	GenBank
BGC0000036.5	ABI35989.1	GenBank
BGC0000036.5	ABI35991.1	GenBank
BGC0000037.4	ANIA_06448	Not in NCBI
BGC0000038.5	CAB60184.1	GenBank
BGC0000038.5	CAB60185.1	GenBank
BGC0000038.5	CAB60186.1	GenBank
BGC0000038.5	CAB60187.1	GenBank
BGC0000038.5	CAB60188.1	GenBank
BGC0000038.5	CAB60189.1	GenBank
BGC0000038.5	CAD55505.1	GenBank
BGC0000038.5	CAC22143.1	GenBank
BGC0000038.5	CAC22144.1	GenBank
BGC0000038.5	CAC22145.1	GenBank
BGC0000038.5	CAD55506.1	GenBank
BGC0000038.5	CAC37877.1	GenBank
BGC0000038.5	CAC37878.1	GenBank
BGC0000038.5	CAC37879.1	GenBank
BGC0000038.5	CAC37880.1	GenBank
BGC0000038.5	CAC37881.1	GenBank
BGC0000038.5	CAC37882.1	GenBank
BGC0000038.5	CAC37883.1	GenBank
BGC0000038.5	CAC37884.1	GenBank
BGC0000038.5	CAC37885.1	GenBank
BGC0000038.5	CAC37886.1	GenBank
BGC0000038.5	CAC37887.1	GenBank
BGC0000038.5	CAC37888.1	GenBank
BGC0000038.5	CAC37890.1	GenBank
BGC0000039.3	BAC20561.1	GenBank
BGC0000039.3	BAC20562.1	GenBank
BGC0000039.3	BAC20563.1	GenBank
BGC0000039.3	BAC20564.1	GenBank
BGC0000039.3	BAC20565.1	GenBank
BGC0000039.3	BAC20566.1	GenBank
BGC0000039.3	BAC20567.1	GenBank
BGC0000039.3	BAC20568.1	GenBank
BGC0000039.3	BAC20569.1	GenBank
BGC0000040.5	AAZ94383.1	GenBank
BGC0000040.5	AAZ94384.1	GenBank
BGC0000040.5	AAZ94385.1	GenBank
BGC0000040.5	AAZ94386.1	GenBank
BGC0000040.5	AAZ94387.1	GenBank
BGC0000040.5	AAZ94388.1	GenBank
BGC0000040.5	AAZ94389.1	GenBank
BGC0000040.5	AAZ94390.1	GenBank
BGC0000040.5	AAZ94391.1	GenBank
BGC0000040.5	AAZ94392.1	GenBank
BGC0000040.5	AAZ94393.1	GenBank
BGC0000040.5	AAZ94394.1	GenBank
BGC0000040.5	AAZ94395.1	GenBank
BGC0000040.5	AAZ94396.1	GenBank
BGC0000040.5	AAZ94397.1	GenBank
BGC0000040.5	AAZ94398.1	GenBank
BGC0000040.5	AAZ94399.1	GenBank
BGC0000040.5	AAZ94400.1	GenBank
BGC0000040.5	AAZ94401.1	GenBank
BGC0000040.5	AAZ94402.1	GenBank
BGC0000040.5	AAZ94403.1	GenBank
BGC0000040.5	AAZ94404.1	GenBank
BGC0000040.5	AAZ94405.1	GenBank
BGC0000040.5	AAZ94406.1	GenBank
BGC0000040.5	AAZ94407.1	GenBank
BGC0000040.5	AAZ94408.1	GenBank
BGC0000040.5	AAZ94409.1	GenBank
BGC0000040.5	AAZ94410.1	GenBank
BGC0000041.3	AAD03047.1	GenBank
BGC0000041.3	AAD03048.1	GenBank
BGC0000042.5	BAO66509.1	GenBank
BGC0000042.5	BAO66510.1	GenBank
BGC0000042.5	BAO66511.1	GenBank
BGC0000042.5	BAO66512.1	GenBank
BGC0000042.5	BAO66513.1	GenBank
BGC0000042.5	BAO66514.1	GenBank
BGC0000042.5	BAO66515.1	GenBank
BGC0000042.5	BAO66516.1	GenBank
BGC0000042.5	BAO66517.1	GenBank
BGC0000042.5	BAO66518.1	GenBank
BGC0000042.5	BAO66519.1	GenBank
BGC0000042.5	BAO66520.1	GenBank
BGC0000042.5	BAO66521.1	GenBank
BGC0000042.5	BAO66522.1	GenBank
BGC0000042.5	BAO66523.1	GenBank
BGC0000042.5	BAO66524.1	GenBank
BGC0000042.5	BAO66525.1	GenBank
BGC0000042.5	BAO66526.1	GenBank
BGC0000042.5	BAO66527.1	GenBank
BGC0000042.5	BAO66528.1	GenBank
BGC0000042.5	BAO66529.1	GenBank
BGC0000042.5	BAO66530.1	GenBank
BGC0000042.5	BAO66531.1	GenBank
BGC0000042.5	BAO66532.1	GenBank
BGC0000042.5	BAO66533.1	GenBank
BGC0000042.5	BAO66534.1	GenBank
BGC0000042.5	BAO66535.1	GenBank
BGC0000042.5	BAO66536.1	GenBank
BGC0000042.5	BAO66537.1	GenBank
BGC0000042.5	BAO66538.1	GenBank
BGC0000042.5	BAO66539.1	GenBank
BGC0000042.5	BAO66540.1	GenBank
BGC0000042.5	BAO66541.1	GenBank
BGC0000042.5	BAO66542.1	GenBank
BGC0000042.5	BAO66543.1	GenBank
BGC0000042.5	BAO66544.1	GenBank
BGC0000042.5	BAO66545.1	GenBank
BGC0000042.5	BAO66546.1	GenBank
BGC0000042.5	BAO66547.1	GenBank
BGC0000042.5	BAO66548.1	GenBank
BGC0000043.5	ACV42478.1	GenBank
BGC0000043.5	ACV42479.1	GenBank
BGC0000043.5	ACV42480.1	GenBank
BGC0000043.5	ACV42481.1	GenBank
BGC0000044.3	STAUR_1572	Not in NCBI
BGC0000044.3	STAUR_1573	Not in NCBI
BGC0000044.3	STAUR_1574	Not in NCBI
BGC0000044.3	STAUR_1575	Not in NCBI
BGC0000044.3	STAUR_1576	Not in NCBI
BGC0000044.3	STAUR_1577	Not in NCBI
BGC0000044.3	STAUR_1578	Not in NCBI
BGC0000044.3	STAUR_1579	Not in NCBI
BGC0000044.3	STAUR_1580	Not in NCBI
BGC0000045.3	AGC95328.1	GenBank
BGC0000045.3	AGC95321.1	GenBank
BGC0000045.3	AGC95322.1	GenBank
BGC0000045.3	AGC95323.1	GenBank
BGC0000045.3	AGC95324.1	GenBank
BGC0000045.3	AGC95325.1	GenBank
BGC0000045.3	AGC95326.1	GenBank
BGC0000045.3	AGC95327.1	GenBank
BGC0000046.4	ACZ57550.1	GenBank
BGC0000046.4	ACZ57545.1	GenBank
BGC0000046.4	ACZ57546.1	GenBank
BGC0000046.4	ACZ57547.1	GenBank
BGC0000046.4	ACZ57548.1	GenBank
BGC0000046.4	ACZ57549.1	GenBank
BGC0000047.5	ABB52538.1	GenBank
BGC0000047.5	ABB52537.1	GenBank
BGC0000047.5	ABB52536.1	GenBank
BGC0000047.5	ABB52535.1	GenBank
BGC0000047.5	ABB52534.1	GenBank
BGC0000047.5	ABB52533.1	GenBank
BGC0000047.5	ABB52532.1	GenBank
BGC0000047.5	ABB52531.1	GenBank
BGC0000047.5	ABB52530.1	GenBank
BGC0000047.5	ABB52529.1	GenBank
BGC0000047.5	ABB52528.1	GenBank
BGC0000047.5	ABB52527.1	GenBank
BGC0000047.5	ABB52526.1	GenBank
BGC0000047.5	ABB52525.1	GenBank
BGC0000047.5	ABB52524.1	GenBank
BGC0000047.5	ABB52523.1	GenBank
BGC0000047.5	ABB52539.1	GenBank
BGC0000047.5	ABB52540.1	GenBank
BGC0000047.5	ABB52541.1	GenBank
BGC0000047.5	ABB52542.1	GenBank
BGC0000047.5	ABB52543.1	GenBank
BGC0000047.5	ABB52522.1	GenBank
BGC0000047.5	AAM81584.2	GenBank
BGC0000047.5	AAM81585.1	GenBank
BGC0000047.5	AAM81586.2	GenBank
BGC0000047.5	ABB52544.1	GenBank
BGC0000047.5	ABB52545.1	GenBank
BGC0000047.5	ABB52546.1	GenBank
BGC0000047.5	ABB52547.1	GenBank
BGC0000047.5	ABB52548.1	GenBank
BGC0000047.5	ABB52549.1	GenBank
BGC0000048.3	ABS57479.1	GenBank
BGC0000048.3	ABS57480.1	GenBank
BGC0000048.3	ABS57481.1	GenBank
BGC0000048.3	ABS57482.1	GenBank
BGC0000048.3	ABS57483.1	GenBank
BGC0000048.3	ABS57484.1	GenBank
BGC0000048.3	ABS57485.1	GenBank
BGC0000048.3	ABS57486.1	GenBank
BGC0000048.3	ABS57487.1	GenBank
BGC0000048.3	ABS57488.1	GenBank
BGC0000048.3	AAZ95013.1	GenBank
BGC0000048.3	AAZ95015.1	GenBank
BGC0000048.3	AAZ95014.1	GenBank
BGC0000048.3	AAZ95016.1	GenBank
BGC0000048.3	AAZ95017.1	GenBank
BGC0000048.3	ABS57489.1	GenBank
BGC0000048.3	ABS57490.1	GenBank
BGC0000048.3	ABS57491.1	GenBank
BGC0000048.3	ABS57492.1	GenBank
BGC0000048.3	ABS57493.1	GenBank
BGC0000050.5	ABB88517.1	GenBank
BGC0000050.5	ABB88518.1	GenBank
BGC0000050.5	ABB88519.1	GenBank
BGC0000050.5	ABB88520.1	GenBank
BGC0000050.5	ABB88521.1	GenBank
BGC0000050.5	ABB88522.1	GenBank
BGC0000050.5	ABB88523.1	GenBank
BGC0000050.5	ABB88524.1	GenBank
BGC0000051.5	AGY62753.1	GenBank
BGC0000051.5	AGY62754.1	GenBank
BGC0000051.5	AGY62755.1	GenBank
BGC0000051.5	AGY62756.1	GenBank
BGC0000051.5	AGY62757.1	GenBank
BGC0000051.5	AGY62758.1	GenBank
BGC0000051.5	AGY62759.1	GenBank
BGC0000051.5	AGY62760.1	GenBank
BGC0000051.5	AGY62761.1	GenBank
BGC0000051.5	AGY62762.1	GenBank
BGC0000052.5	AAX98183.1	GenBank
BGC0000052.5	AAX98184.1	GenBank
BGC0000052.5	AAX98185.1	GenBank
BGC0000052.5	AAX98186.1	GenBank
BGC0000052.5	AAX98187.1	GenBank
BGC0000052.5	AAX98188.1	GenBank
BGC0000052.5	AAX98189.1	GenBank
BGC0000052.5	AAX98190.1	GenBank
BGC0000052.5	AAX98191.1	GenBank
BGC0000052.5	AAX98192.1	GenBank
BGC0000052.5	AAX98193.1	GenBank
BGC0000052.5	AAX98194.1	GenBank
BGC0000052.5	AAX98195.1	GenBank
BGC0000052.5	AAX98196.1	GenBank
BGC0000052.5	AAX98197.1	GenBank
BGC0000052.5	AAX98198.1	GenBank
BGC0000052.5	AAX98199.1	GenBank
BGC0000052.5	AAX98200.1	GenBank
BGC0000052.5	AAX98201.1	GenBank
BGC0000052.5	AAX98202.1	GenBank
BGC0000052.5	AAX98203.1	GenBank
BGC0000052.5	AAX98204.1	GenBank
BGC0000052.5	AAX98205.1	GenBank
BGC0000052.5	AAX98206.1	GenBank
BGC0000052.5	AAX98207.1	GenBank
BGC0000052.5	AAX98208.1	GenBank
BGC0000052.5	AAX98209.1	GenBank
BGC0000052.5	AAX98210.1	GenBank
BGC0000053.5	ctg1_orf1	Not in NCBI
BGC0000053.5	ctg1_orf2	Not in NCBI
BGC0000053.5	ctg1_orf3	Not in NCBI
BGC0000053.5	ctg1_orf4	Not in NCBI
BGC0000053.5	ctg1_orf5	Not in NCBI
BGC0000053.5	ctg1_orf6	Not in NCBI
BGC0000053.5	ctg1_orf7	Not in NCBI
BGC0000053.5	ctg1_orf8	Not in NCBI
BGC0000053.5	ctg1_orf9	Not in NCBI
BGC0000053.5	ctg1_orf10	Not in NCBI
BGC0000053.5	ctg1_orf11	Not in NCBI
BGC0000053.5	ctg1_orf12	Not in NCBI
BGC0000053.5	ctg1_orf13	Not in NCBI
BGC0000053.5	ctg1_orf14	Not in NCBI
BGC0000053.5	ctg1_orf15	Not in NCBI
BGC0000053.5	ctg1_orf16	Not in NCBI
BGC0000053.5	ctg1_orf17	Not in NCBI
BGC0000053.5	ctg1_orf18	Not in NCBI
BGC0000053.5	ctg1_orf19	Not in NCBI
BGC0000053.5	ctg1_orf20	Not in NCBI
BGC0000053.5	ctg1_orf21	Not in NCBI
BGC0000053.5	ctg1_orf22	Not in NCBI
BGC0000053.5	ctg1_orf23	Not in NCBI
BGC0000053.5	ctg1_orf24	Not in NCBI
BGC0000054.5	AAU93784.2	GenBank
BGC0000054.5	AAU93785.1	GenBank
BGC0000054.5	AAU93786.2	GenBank
BGC0000054.5	AAU93787.1	GenBank
BGC0000054.5	AAU93788.2	GenBank
BGC0000054.5	AAU93789.1	GenBank
BGC0000054.5	AAU93790.1	GenBank
BGC0000054.5	AAU93791.1	GenBank
BGC0000054.5	AAU93792.1	GenBank
BGC0000054.5	AAU93793.1	GenBank
BGC0000054.5	AAU93794.1	GenBank
BGC0000054.5	AAU93795.1	GenBank
BGC0000054.5	AAU93796.1	GenBank
BGC0000054.5	AAU93797.1	GenBank
BGC0000054.5	AAU93798.1	GenBank
BGC0000054.5	AAU93799.1	GenBank
BGC0000054.5	AAU93800.1	GenBank
BGC0000054.5	AAU93801.1	GenBank
BGC0000054.5	AAU93802.1	GenBank
BGC0000054.5	AAU93803.1	GenBank
BGC0000054.5	AAU93804.1	GenBank
BGC0000054.5	AAU93805.2	GenBank
BGC0000054.5	AAU93806.2	GenBank
BGC0000054.5	AAU93807.2	GenBank
BGC0000054.5	AAU93808.1	GenBank
BGC0000054.5	AAU93809.2	GenBank
BGC0000054.5	AAU93810.1	GenBank
BGC0000054.5	AAU93811.1	GenBank
BGC0000054.5	AAU93812.1	GenBank
BGC0000054.5	AAU93813.2	GenBank
BGC0000054.5	AAU93814.2	GenBank
BGC0000055.5	SACE_0712	Not in NCBI
BGC0000055.5	SACE_0713	Not in NCBI
BGC0000055.5	SACE_0714	Not in NCBI
BGC0000055.5	SACE_0715	Not in NCBI
BGC0000055.5	SACE_0716	Not in NCBI
BGC0000055.5	SACE_0717	Not in NCBI
BGC0000055.5	SACE_0718	Not in NCBI
BGC0000055.5	SACE_0719	Not in NCBI
BGC0000055.5	SACE_0720	Not in NCBI
BGC0000055.5	SACE_0721	Not in NCBI
BGC0000055.5	SACE_0722	Not in NCBI
BGC0000055.5	SACE_0723	Not in NCBI
BGC0000055.5	SACE_0724	Not in NCBI
BGC0000055.5	SACE_0725	Not in NCBI
BGC0000055.5	SACE_0726	Not in NCBI
BGC0000055.5	SACE_0727	Not in NCBI
BGC0000055.5	SACE_0728	Not in NCBI
BGC0000055.5	SACE_0729	Not in NCBI
BGC0000055.5	SACE_0730	Not in NCBI
BGC0000055.5	SACE_0731	Not in NCBI
BGC0000055.5	SACE_0732	Not in NCBI
BGC0000055.5	SACE_0733	Not in NCBI
BGC0000055.5	SACE_0734	Not in NCBI
BGC0000056.3	AAP92147.1	GenBank
BGC0000056.3	AAP92148.1	GenBank
BGC0000056.3	AAP92149.1	GenBank
BGC0000057.5	AN7907.2	Not in NCBI
BGC0000057.5	AN7908.2	Not in NCBI
BGC0000057.5	AN7909.2	Not in NCBI
BGC0000057.5	AN7910.2	Not in NCBI
BGC0000057.5	AN7911.2	Not in NCBI
BGC0000057.5	AN7912.2	Not in NCBI
BGC0000057.5	AN7913.2	Not in NCBI
BGC0000057.5	AN7914.2	Not in NCBI
BGC0000057.5	AN7915.2	Not in NCBI
BGC0000057.5	AN7916.2	Not in NCBI
BGC0000058.5	BAJ16467.1	GenBank
BGC0000058.5	BAJ16468.1	GenBank
BGC0000058.5	BAJ16469.1	GenBank
BGC0000058.5	BAJ16470.1	GenBank
BGC0000058.5	BAJ16471.1	GenBank
BGC0000058.5	BAJ16472.1	GenBank
BGC0000058.5	BAJ16473.1	GenBank
BGC0000058.5	BAJ16474.1	GenBank
BGC0000059.5	SAV_407	Not in NCBI
BGC0000059.5	SAV_408	Not in NCBI
BGC0000059.5	SAV_409	Not in NCBI
BGC0000059.5	SAV_410	Not in NCBI
BGC0000059.5	SAV_411	Not in NCBI
BGC0000059.5	SAV_412	Not in NCBI
BGC0000059.5	SAV_413	Not in NCBI
BGC0000059.5	SAV_414	Not in NCBI
BGC0000059.5	SAV_415	Not in NCBI
BGC0000059.5	SAV_416	Not in NCBI
BGC0000059.5	SAV_417	Not in NCBI
BGC0000059.5	SAV_418	Not in NCBI
BGC0000059.5	SAV_419	Not in NCBI
BGC0000060.5	AEC13064.1	GenBank
BGC0000060.5	AEC13065.1	GenBank
BGC0000060.5	AEC13066.1	GenBank
BGC0000060.5	AEC13067.1	GenBank
BGC0000060.5	AEC13068.1	GenBank
BGC0000060.5	AEC13069.1	GenBank
BGC0000060.5	AEC13070.1	GenBank
BGC0000060.5	AEC13071.1	GenBank
BGC0000060.5	AEC13072.1	GenBank
BGC0000060.5	AEC13073.1	GenBank
BGC0000060.5	AEC13074.1	GenBank
BGC0000060.5	AEC13075.1	GenBank
BGC0000060.5	AEC13076.1	GenBank
BGC0000060.5	AEC13077.1	GenBank
BGC0000060.5	AEC13078.1	GenBank
BGC0000060.5	AEC13079.1	GenBank
BGC0000060.5	AEC13080.1	GenBank
BGC0000060.5	AEC13081.1	GenBank
BGC0000060.5	AEC13082.1	GenBank
BGC0000060.5	AEC13083.1	GenBank
BGC0000060.5	AEC13084.1	GenBank
BGC0000062.4	ABQ95367.1	GenBank
BGC0000062.4	AAD43562.2	GenBank
BGC0000062.4	AAG27132.1	GenBank
BGC0000062.4	AAG27129.1	GenBank
BGC0000062.4	AAG27130.3	GenBank
BGC0000062.4	AAG27131.1	GenBank
BGC0000062.4	AAN74813.2	GenBank
BGC0000062.4	AAN74814.2	GenBank
BGC0000062.4	AAN74815.2	GenBank
BGC0000062.4	AAN74816.1	GenBank
BGC0000062.4	AAN74817.2	GenBank
BGC0000062.4	AAN74818.2	GenBank
BGC0000062.4	AAN74819.2	GenBank
BGC0000062.4	AAN74820.1	GenBank
BGC0000062.4	AAN74821.1	GenBank
BGC0000062.4	AAN74822.1	GenBank
BGC0000063.3	ACB12566.1	GenBank
BGC0000063.3	ACB12550.1	GenBank
BGC0000063.3	ACB12553.1	GenBank
BGC0000063.3	ACB12554.1	GenBank
BGC0000063.3	ACB12555.1	GenBank
BGC0000063.3	ACB12552.1	GenBank
BGC0000063.3	ACB12556.1	GenBank
BGC0000063.3	ACB12557.1	GenBank
BGC0000063.3	ACB12551.1	GenBank
BGC0000063.3	ACB12558.1	GenBank
BGC0000063.3	ACB12559.1	GenBank
BGC0000063.3	ACB12560.1	GenBank
BGC0000063.3	ACB12561.1	GenBank
BGC0000063.3	ACB12562.1	GenBank
BGC0000063.3	ACB12563.1	GenBank
BGC0000063.3	ACB12564.1	GenBank
BGC0000063.3	ACB12565.1	GenBank
BGC0000064.4	AAT28740.1	GenBank
BGC0000065.5	ADE22325.1	GenBank
BGC0000065.5	ADE22326.1	GenBank
BGC0000065.5	ADE22327.1	GenBank
BGC0000065.5	ADE22328.1	GenBank
BGC0000065.5	ADE22329.1	GenBank
BGC0000065.5	ADE22330.1	GenBank
BGC0000065.5	ADE22331.1	GenBank
BGC0000065.5	ADE22332.1	GenBank
BGC0000065.5	ADE22333.1	GenBank
BGC0000065.5	ADE22334.1	GenBank
BGC0000065.5	ADE22335.1	GenBank
BGC0000065.5	ADE22336.1	GenBank
BGC0000065.5	ADE22337.1	GenBank
BGC0000065.5	ADE22338.1	GenBank
BGC0000065.5	ADE22339.1	GenBank
BGC0000065.5	ADE22340.1	GenBank
BGC0000065.5	ADE22341.1	GenBank
BGC0000065.5	ADE22342.1	GenBank
BGC0000065.5	ADE22343.1	GenBank
BGC0000065.5	ADE22344.1	GenBank
BGC0000065.5	ADE22345.1	GenBank
BGC0000065.5	ADE22346.1	GenBank
BGC0000065.5	ADE22347.1	GenBank
BGC0000065.5	ADE22348.1	GenBank
BGC0000065.5	ADE22349.1	GenBank
BGC0000065.5	ADE22350.1	GenBank
BGC0000065.5	ADE22351.1	GenBank
BGC0000065.5	ADE22352.1	GenBank
BGC0000065.5	ADE22353.1	GenBank
BGC0000065.5	ADE22354.1	GenBank
BGC0000066.5	AAO06909.1	GenBank
BGC0000066.5	AAO06910.1	GenBank
BGC0000066.5	AAO06911.1	GenBank
BGC0000066.5	AAO06912.1	GenBank
BGC0000066.5	AAO06913.1	GenBank
BGC0000066.5	AAO06914.1	GenBank
BGC0000066.5	AAO06915.1	GenBank
BGC0000066.5	AAO06916.1	GenBank
BGC0000066.5	AAO06917.1	GenBank
BGC0000066.5	AAO06918.1	GenBank
BGC0000066.5	AAO06919.1	GenBank
BGC0000066.5	AAO06920.1	GenBank
BGC0000066.5	AAO06921.1	GenBank
BGC0000066.5	AAO06922.1	GenBank
BGC0000066.5	AAO06923.1	GenBank
BGC0000066.5	AAO06924.1	GenBank
BGC0000066.5	AAO06925.1	GenBank
BGC0000066.5	AAO06926.1	GenBank
BGC0000066.5	AAO06927.1	GenBank
BGC0000066.5	AAO06928.1	GenBank
BGC0000066.5	AAO06929.1	GenBank
BGC0000066.5	AAO06930.1	GenBank
BGC0000066.5	AAO06931.1	GenBank
BGC0000067.5	ABB86408.1	GenBank
BGC0000067.5	ABB86409.1	GenBank
BGC0000067.5	ABB86410.1	GenBank
BGC0000067.5	ABB86411.1	GenBank
BGC0000068.5	ABI93779.1	GenBank
BGC0000068.5	ABI93780.1	GenBank
BGC0000068.5	ABI93781.1	GenBank
BGC0000068.5	ABI93782.1	GenBank
BGC0000068.5	ABI93783.1	GenBank
