accession	protein_id	source	uniprot_id	embl_id
BGC0000170	EHA22196	DeepBGC-protein-unique	G3Y419	ACJE01000012
BGC0000170	EHA22197	DeepBGC-protein-unique	G3Y420	ACJE01000012
BGC0000170	EHA22198	DeepBGC-protein-unique	G3Y421	ACJE01000012
BGC0000170	EHA22199	DeepBGC-protein-unique	G3Y422	ACJE01000012
BGC0000170	EHA22200	DeepBGC-protein-unique	G3Y423	ACJE01000012
BGC0000170	EHA22201	DeepBGC-protein-unique	G3Y424	ACJE01000012
BGC0000172	ERM18782	DeepBGC-protein-unique		
BGC0000172	ERM18783	DeepBGC-protein-unique		
BGC0000172	ERM18785	DeepBGC-protein-unique		
BGC0000172	ERM18788	DeepBGC-protein-unique		
BGC0000172	ERM18789	DeepBGC-protein-unique		
BGC0000172	ERM18790	DeepBGC-protein-unique		
BGC0000172	ERM18791	DeepBGC-protein-unique		
BGC0000172	ERM18792	DeepBGC-protein-unique		
BGC0000172	ERM18793	DeepBGC-protein-unique		
BGC0000172	ERM18794	DeepBGC-protein-unique		
BGC0000172	ERM18795	DeepBGC-protein-unique		
BGC0000172	ERM18796	DeepBGC-protein-unique		
BGC0000172	ERM18797	DeepBGC-protein-unique		
BGC0000172	ERM18798	DeepBGC-protein-unique		
BGC0000172	ERM18799	DeepBGC-protein-unique		
BGC0000172	ERM18800	DeepBGC-protein-unique		
BGC0000172	ERM18801	DeepBGC-protein-unique		
BGC0000172	ERM18802	DeepBGC-protein-unique		
BGC0000172	ERM18803	DeepBGC-protein-unique		
BGC0000179	CAN93344	DeepBGC-protein-unique	A9GJ21	AM746676
BGC0000179	CAN93345	DeepBGC-protein-unique	A9GJ23	AM746676
BGC0000179	CAN93346	DeepBGC-protein-unique	A9GJ27	AM746676
BGC0000179	CAN93347	DeepBGC-protein-unique	A9GJ30	AM746676
BGC0000179	CAN93348	DeepBGC-protein-unique	A9GJ33	AM746676
BGC0000179	CAN93349	DeepBGC-protein-unique	A9GJ35	AM746676
BGC0000179	CAN93350	DeepBGC-protein-unique	A9GJ37	AM746676
BGC0000179	CAN93351	DeepBGC-protein-unique	A9GJ40	AM746676
BGC0000179	CAN93352	DeepBGC-protein-unique	A9GJ42	AM746676
BGC0000179	CAN93353	DeepBGC-protein-unique	A9GJ44	AM746676
BGC0000179	CAN93354	DeepBGC-protein-unique	A9GJ47	AM746676
BGC0000179	CAN93356	DeepBGC-protein-unique	A9GJ52	AM746676
BGC0000179	CAN93357	DeepBGC-protein-unique	A9GJ54	AM746676
BGC0000179	CAN93358	DeepBGC-protein-unique	A9GJ56	AM746676
BGC0000185	ACR12697	DeepBGC-protein-unique	C5BJH8	CP001614
BGC0000185	ACR11036	DeepBGC-protein-unique	C5BJH9	CP001614
BGC0000185	ACR13997	DeepBGC-protein-unique	C5BJI1	CP001614
BGC0000185	ACR12418	DeepBGC-protein-unique	C5BJI2	CP001614
BGC0000185	ACR13065	DeepBGC-protein-unique	C5BJI3	CP001614
BGC0000185	ACR11438	DeepBGC-protein-unique	C5BJI4	CP001614
BGC0000185	ACR13893	DeepBGC-protein-unique	C5BJI5	CP001614
BGC0000185	ACR12981	DeepBGC-protein-unique	C5BJI6	CP001614
BGC0000185	ACR13421	DeepBGC-protein-unique	C5BJI7	CP001614
BGC0000186	ABC36202	DeepBGC-protein-unique	Q2T4P2	CP000085
BGC0000186	ABC34599	DeepBGC-protein-unique	Q2T4P1	CP000085
BGC0000186	ABC33986	DeepBGC-protein-unique	Q2T4P0	CP000085
BGC0000186	ABC34675	DeepBGC-protein-unique	Q2T4N9	CP000085
BGC0000186	ABC34176	DeepBGC-protein-unique	Q2T4N8	CP000085
BGC0000186	ABC35867	DeepBGC-protein-unique	Q2T4N7	CP000085
BGC0000186	ABC35267	DeepBGC-protein-unique	Q2T4N6	CP000085
BGC0000186	ABC34601	DeepBGC-protein-unique	Q2T4N5	CP000085
BGC0000186	ABC34518	DeepBGC-protein-unique	Q2T4N4	CP000085
BGC0000186	ABC35804	DeepBGC-protein-unique	Q2T4N3	CP000085
BGC0000186	ABC35522	DeepBGC-protein-unique	Q2T4N2	CP000085
BGC0000186	ABC34832	DeepBGC-protein-unique	Q2T4N1	CP000085
BGC0000186	ABC34740	DeepBGC-protein-unique	Q2T4N0	CP000085
BGC0000186	ABC34917	DeepBGC-protein-unique	Q2T4M9	CP000085
BGC0000186	ABC35757	DeepBGC-protein-unique	Q2T4M8	CP000085
BGC0000186	ABC35295	DeepBGC-protein-unique	Q2T4M7	CP000085
BGC0000186	ABC35022	DeepBGC-protein-unique	Q2T4M6	CP000085
BGC0000186	ABC34138	DeepBGC-protein-unique	Q2T4M4	CP000085
BGC0000189	CBJ83012	DeepBGC-protein-unique	D3V5T3	FN667741
BGC0000189	CBJ83013	DeepBGC-protein-unique	D3V5T4	FN667741
BGC0000189	CBJ83014	DeepBGC-protein-unique	D3V5T5	FN667741
BGC0000189	CBJ83015	DeepBGC-protein-unique	D3V5T6	FN667741
BGC0000189	CBJ83016	DeepBGC-protein-unique	D3V5T7	FN667741
BGC0000189	CBJ83018	DeepBGC-protein-unique	D3V5T9	FN667741
BGC0000189	CBJ83019	DeepBGC-protein-unique	D3V5U0	FN667741
BGC0000196	CAE16558	DeepBGC-protein-unique	Q7MZT8	BX571873
BGC0000196	CAE16559	DeepBGC-protein-unique	Q7MZT7	BX571873
BGC0000196	CAE16560	DeepBGC-protein-unique	Q7MZT6	BX571873
BGC0000196	CAE16561	DeepBGC-protein-unique	Q7MZT5	BX571873
BGC0000196	CAE16562	DeepBGC-protein-unique	Q7MZT4	BX571873
BGC0000196	CAE16563	DeepBGC-protein-unique	Q7MZT3	BX571873
BGC0000196	CAE16564	DeepBGC-protein-unique	Q7MZT2	BX571873
BGC0000196	CAE16565	DeepBGC-protein-unique	Q7MZT1	BX571873
BGC0000198	WP_029025939	DeepBGC-protein-unique		
BGC0000198	WP_029025940	DeepBGC-protein-unique		
BGC0000198	WP_029025941	DeepBGC-protein-unique		
BGC0000198	WP_029025942	DeepBGC-protein-unique		
BGC0000198	WP_029025943	DeepBGC-protein-unique		
BGC0000198	WP_029025944	DeepBGC-protein-unique		
BGC0000198	WP_029025946	DeepBGC-protein-unique		
BGC0000198	WP_029025948	DeepBGC-protein-unique		
BGC0000198	WP_029025949	DeepBGC-protein-unique		
BGC0000198	WP_029025950	DeepBGC-protein-unique		
BGC0000198	WP_029025951	DeepBGC-protein-unique		
BGC0000198	WP_029025952	DeepBGC-protein-unique		
BGC0000198	WP_029025953	DeepBGC-protein-unique		
BGC0000198	WP_029025954	DeepBGC-protein-unique		
BGC0000198	WP_029025955	DeepBGC-protein-unique		
BGC0000198	WP_029025956	DeepBGC-protein-unique		
BGC0000198	WP_029025957	DeepBGC-protein-unique		
BGC0000198	WP_029025958	DeepBGC-protein-unique		
BGC0000198	WP_029025959	DeepBGC-protein-unique		
BGC0000198	WP_029025960	DeepBGC-protein-unique		
BGC0000198	WP_029025961	DeepBGC-protein-unique		
BGC0000198	WP_029025962	DeepBGC-protein-unique		
BGC0000198	WP_029025963	DeepBGC-protein-unique		
BGC0000200	AHX24686	DeepBGC-protein-unique	A0A023PKD4	KF931341
BGC0000200	AHX24687	DeepBGC-protein-unique	A0A023PKS0	KF931341
BGC0000200	AHX24688	DeepBGC-protein-unique	A0A023PK08	KF931341
BGC0000200	AHX24689	DeepBGC-protein-unique	A0A023PJG8	KF931341
BGC0000200	AHX24690	DeepBGC-protein-unique	A0A023PIW6	KF931341
BGC0000200	AHX24691	DeepBGC-protein-unique	A0A023PKD9	KF931341
BGC0000200	AHX24692	DeepBGC-protein-unique	A0A023PKS4	KF931341
BGC0000200	AHX24693	DeepBGC-protein-unique	A0A023PK13	KF931341
BGC0000200	AHX24694	DeepBGC-protein-unique	A0A023PJH5	KF931341
BGC0000200	AHX24695	DeepBGC-protein-unique	A0A023PIX2	KF931341
BGC0000200	AHX24697	DeepBGC-protein-unique	A0A023PKT1	KF931341
BGC0000200	AHX24698	DeepBGC-protein-unique	A0A023PK20	KF931341
BGC0000200	AHX24699	DeepBGC-protein-unique	A0A023PJI1	KF931341
BGC0000200	AHX24700	DeepBGC-protein-unique	A0A023PIX8	KF931341
BGC0000200	AHX24701	DeepBGC-protein-unique	A0A023PKF0	KF931341
BGC0000200	AHX24702	DeepBGC-protein-unique	A0A023PKT6	KF931341
BGC0000200	AHX24703	DeepBGC-protein-unique	A0A023PK25	KF931341
BGC0000200	AHX24704	DeepBGC-protein-unique	A0A023PJI6	KF931341
BGC0000200	AHX24705	DeepBGC-protein-unique	A0A023PIY4	KF931341
BGC0000200	AHX24706	DeepBGC-protein-unique	A0A023PKG5	KF931341
BGC0000200	AHX24707	DeepBGC-protein-unique	A0A023PKV2	KF931341
BGC0000200	AHX24708	DeepBGC-protein-unique	A0A023PK40	KF931341
BGC0000200	AHX24709	DeepBGC-protein-unique	A0A023PJK5	KF931341
BGC0000200	AHX24710	DeepBGC-protein-unique	A0A023PJ01	KF931341
BGC0000200	AHX24711	DeepBGC-protein-unique	A0A023PKH6	KF931341
BGC0000200	AHX24712	DeepBGC-protein-unique	A0A023PKW1	KF931341
BGC0000200	AHX24713	DeepBGC-protein-unique	A0A023PK50	KF931341
BGC0000200	AHX24714	DeepBGC-protein-unique	A0A023PJM0	KF931341
BGC0000200	AHX24715	DeepBGC-protein-unique	A0A023PJ03	KF931341
BGC0000200	AHX24716	DeepBGC-protein-unique	A0A023PKI0	KF931341
BGC0000200	AHX24717	DeepBGC-protein-unique	A0A023PKW3	KF931341
BGC0000200	AHX24718	DeepBGC-protein-unique	A0A023PK54	KF931341
BGC0000200	AHX24719	DeepBGC-protein-unique	A0A023PJM3	KF931341
BGC0000200	AHX24720	DeepBGC-protein-unique	A0A023PJ07	KF931341
BGC0000208	AHD25938	DeepBGC-protein-unique		
BGC0000212	EDY42516	DeepBGC-protein-unique	B5G870	GG770539
BGC0000212	EDY42517	DeepBGC-protein-unique	B5G871	GG770539
BGC0000212	EDY42519	DeepBGC-protein-unique	B5G873	GG770539
BGC0000212	EDY42520	DeepBGC-protein-unique	B5G874	GG770539
BGC0000212	EDY42521	DeepBGC-protein-unique	B5G875	GG770539
BGC0000212	EDY42522	DeepBGC-protein-unique	B5G876	GG770539
BGC0000212	EDY42523	DeepBGC-protein-unique	B5G877	GG770539
BGC0000212	EDY42524	DeepBGC-protein-unique	B5G878	GG770539
BGC0000212	EDY42525	DeepBGC-protein-unique	B5G879	GG770539
BGC0000212	EDY42526	DeepBGC-protein-unique	B5G880	GG770539
BGC0000212	EDY42527	DeepBGC-protein-unique	B5G881	GG770539
BGC0000212	EDY42528	DeepBGC-protein-unique	B5G882	GG770539
BGC0000212	EDY42529	DeepBGC-protein-unique	B5G883	GG770539
BGC0000212	EDY42530	DeepBGC-protein-unique	B5G884	GG770539
BGC0000212	EDY42531	DeepBGC-protein-unique	B5G885	GG770539
BGC0000212	EDY42532	DeepBGC-protein-unique	B5G886	GG770539
BGC0000212	EDY42533	DeepBGC-protein-unique	B5G887	GG770539
BGC0000212	EDY42534	DeepBGC-protein-unique	B5G888	GG770539
BGC0000212	EDY42535	DeepBGC-protein-unique	B5G889	GG770539
BGC0000212	EDY42536	DeepBGC-protein-unique	B5G890	GG770539
BGC0000212	EDY42537	DeepBGC-protein-unique	B5G891	GG770539
BGC0000212	EDY42538	DeepBGC-protein-unique	B5G892	GG770539
BGC0000212	EDY42539	DeepBGC-protein-unique	B5G893	GG770539
BGC0000212	EDY42540	DeepBGC-protein-unique	B5G894	GG770539
BGC0000212	EDY42541	DeepBGC-protein-unique	B5G895	GG770539
BGC0000212	EDY42542	DeepBGC-protein-unique	B5G896	GG770539
BGC0000212	EDY42543	DeepBGC-protein-unique	B5G897	GG770539
BGC0000212	EDY42544	DeepBGC-protein-unique	B5G899	GG770539
BGC0000212	EDY42546	DeepBGC-protein-unique	B5G8A0	GG770539
BGC0000212	EDY42547	DeepBGC-protein-unique	B5G8A1	GG770539
BGC0000212	EDY42548	DeepBGC-protein-unique	B5G8A2	GG770539
BGC0000212	EDY42549	DeepBGC-protein-unique	B5G8A3	GG770539
BGC0000212	EDY42550	DeepBGC-protein-unique	B5G8A4	GG770539
BGC0000212	EDY42551	DeepBGC-protein-unique	B5G8A5	GG770539
BGC0000212	EDY42552	DeepBGC-protein-unique	B5G8A6	GG770539
BGC0000235	EHM27493	DeepBGC-protein-unique		
BGC0000235	EHM27494	DeepBGC-protein-unique		
BGC0000235	EHM27495	DeepBGC-protein-unique		
BGC0000235	EHM27496	DeepBGC-protein-unique		
BGC0000235	EHM27497	DeepBGC-protein-unique		
BGC0000235	EHM27498	DeepBGC-protein-unique		
BGC0000235	EHM27499	DeepBGC-protein-unique		
BGC0000235	EHM27500	DeepBGC-protein-unique		
BGC0000235	EHM27501	DeepBGC-protein-unique		
BGC0000235	EHM27502	DeepBGC-protein-unique		
BGC0000235	EHM27503	DeepBGC-protein-unique		
BGC0000235	EHM27504	DeepBGC-protein-unique		
BGC0000235	EHM27505	DeepBGC-protein-unique		
BGC0000235	EHM27506	DeepBGC-protein-unique		
BGC0000235	EHM27507	DeepBGC-protein-unique		
BGC0000235	EHM27508	DeepBGC-protein-unique		
BGC0000235	EHM27509	DeepBGC-protein-unique		
BGC0000235	EHM27510	DeepBGC-protein-unique		
BGC0000235	EHM27511	DeepBGC-protein-unique		
BGC0000235	EHM27512	DeepBGC-protein-unique		
BGC0000241	ABP54623	DeepBGC-protein-unique	A4X6X3	CP000667
BGC0000241	ABP54624	DeepBGC-protein-unique	A4X6X4	CP000667
BGC0000241	ABP54625	DeepBGC-protein-unique	A4X6X5	CP000667
BGC0000241	ABP54626	DeepBGC-protein-unique	A4X6X6	CP000667
BGC0000241	ABP54627	DeepBGC-protein-unique	A4X6X7	CP000667
BGC0000241	ABP54628	DeepBGC-protein-unique	A4X6X8	CP000667
BGC0000241	ABP54629	DeepBGC-protein-unique	A4X6X9	CP000667
BGC0000241	ABP54631	DeepBGC-protein-unique	A4X6Y1	CP000667
BGC0000241	ABP54632	DeepBGC-protein-unique	A4X6Y2	CP000667
BGC0000241	ABP54634	DeepBGC-protein-unique	A4X6Y4	CP000667
BGC0000241	ABP54635	DeepBGC-protein-unique	A4X6Y5	CP000667
BGC0000241	ABP54636	DeepBGC-protein-unique	A4X6Y6	CP000667
BGC0000241	ABP54637	DeepBGC-protein-unique	A4X6Y7	CP000667
BGC0000241	ABP54638	DeepBGC-protein-unique	A4X6Y8	CP000667
BGC0000241	ABP54639	DeepBGC-protein-unique	A4X6Y9	CP000667
BGC0000241	ABP54640	DeepBGC-protein-unique	A4X6Z0	CP000667
BGC0000241	ABP54641	DeepBGC-protein-unique	A4X6Z1	CP000667
BGC0000241	ABP54642	DeepBGC-protein-unique	A4X6Z2	CP000667
BGC0000241	ABP54643	DeepBGC-protein-unique	A4X6Z3	CP000667
BGC0000241	ABP54644	DeepBGC-protein-unique	A4X6Z4	CP000667
BGC0000241	ABP54645	DeepBGC-protein-unique	A4X6Z5	CP000667
BGC0000241	ABP54646	DeepBGC-protein-unique	A4X6Z6	CP000667
BGC0000241	ABP54647	DeepBGC-protein-unique	A4X6Z7	CP000667
BGC0000241	ABP54648	DeepBGC-protein-unique	A4X6Z8	CP000667
BGC0000241	ABP54649	DeepBGC-protein-unique	A4X6Z9	CP000667
BGC0000241	ABP54650	DeepBGC-protein-unique	A4X700	CP000667
BGC0000241	ABP54651	DeepBGC-protein-unique	A4X701	CP000667
BGC0000241	ABP54653	DeepBGC-protein-unique	A4X703	CP000667
BGC0000241	ABP54654	DeepBGC-protein-unique	A4X704	CP000667
BGC0000241	ABP54655	DeepBGC-protein-unique	A4X705	CP000667
BGC0000241	ABP54656	DeepBGC-protein-unique	A4X706	CP000667
BGC0000241	ABP54657	DeepBGC-protein-unique	A4X707	CP000667
BGC0000241	ABP54658	DeepBGC-protein-unique	A4X708	CP000667
BGC0000241	ABP54659	DeepBGC-protein-unique	A4X709	CP000667
BGC0000241	ABP54660	DeepBGC-protein-unique	A4X710	CP000667
BGC0000241	ABP54661	DeepBGC-protein-unique	A4X711	CP000667
BGC0000241	ABP54662	DeepBGC-protein-unique	A4X712	CP000667
BGC0000241	ABP54663	DeepBGC-protein-unique	A4X713	CP000667
BGC0000241	ABP54664	DeepBGC-protein-unique	A4X714	CP000667
BGC0000241	ABP54665	DeepBGC-protein-unique	A4X715	CP000667
BGC0000241	ABP54667	DeepBGC-protein-unique	A4X717	CP000667
BGC0000241	ABP54668	DeepBGC-protein-unique	A4X718	CP000667
BGC0000241	ABP54669	DeepBGC-protein-unique	A4X719	CP000667
BGC0000241	ABP54670	DeepBGC-protein-unique	A4X720	CP000667
BGC0000241	ABP54671	DeepBGC-protein-unique	A4X721	CP000667
BGC0000241	ABP54672	DeepBGC-protein-unique	A4X722	CP000667
BGC0000241	ABP54673	DeepBGC-protein-unique	A4X723	CP000667
BGC0000241	ABP54674	DeepBGC-protein-unique	A4X724	CP000667
BGC0000241	ABP54675	DeepBGC-protein-unique	A4X725	CP000667
BGC0000241	ABP54676	DeepBGC-protein-unique	A4X726	CP000667
BGC0000241	ABP54677	DeepBGC-protein-unique	A4X727	CP000667
BGC0000241	ABP54679	DeepBGC-protein-unique	A4X729	CP000667
BGC0000241	ABP54680	DeepBGC-protein-unique	A4X730	CP000667
BGC0000248	AAD20267	DeepBGC-protein-unique	Q9X461	AF098965
BGC0000248	AAD20268	DeepBGC-protein-unique	Q9X462	AF098965
BGC0000248	AAD20269	DeepBGC-protein-unique	Q9X463	AF098965
BGC0000248	AAD20270	DeepBGC-protein-unique	Q9X464	AF098965
BGC0000282	BAG17299	DeepBGC-protein-unique	B1VQJ8	AP009493
BGC0000282	BAG17300	DeepBGC-protein-unique	B1VQJ9	AP009493
BGC0000282	BAG17301	DeepBGC-protein-unique	B1VQK0	AP009493
BGC0000287	AAG05689	DeepBGC-protein-unique	Q9I1H4	AE004091
BGC0000287	AAG05690	DeepBGC-protein-unique	Q9I1H3	AE004091
BGC0000287	AAG05691	DeepBGC-protein-unique	Q9I1H2	AE004091
BGC0000287	AAG05692	DeepBGC-protein-unique	Q9I1H1	AE004091
BGC0000287	AAG05693	DeepBGC-protein-unique	Q9I1H0	AE004091
BGC0000287	AAG05694	DeepBGC-protein-unique	Q9I1G9	AE004091
BGC0000287	AAG05695	DeepBGC-protein-unique	Q9I1G8	AE004091
BGC0000287	AAG05696	DeepBGC-protein-unique	Q9I1G7	AE004091
BGC0000287	AAG05697	DeepBGC-protein-unique	Q9I1G6	AE004091
BGC0000287	AAG05698	DeepBGC-protein-unique	Q9I1G5	AE004091
BGC0000292	EAU36740	DeepBGC-protein-unique	Q0CS68	CH476597
BGC0000292	EAU36741	DeepBGC-protein-unique	Q0CS67	CH476597
BGC0000292	EAU36742	DeepBGC-protein-unique	Q0CS66	CH476597
BGC0000292	EAU36743	DeepBGC-protein-unique	Q0CS65	CH476597
BGC0000292	EAU36744	DeepBGC-protein-unique	Q0CS64	CH476597
BGC0000292	EAU36745	DeepBGC-protein-unique	Q0CS63	CH476597
BGC0000292	EAU36746	DeepBGC-protein-unique	Q0CS62	CH476597
BGC0000292	EAU36747	DeepBGC-protein-unique	Q0CS61	CH476597
BGC0000292	EAU36748	DeepBGC-protein-unique	Q0CS60	CH476597
BGC0000292	EAU36749	DeepBGC-protein-unique	Q0CS59	CH476597
BGC0000293	EAW16180	DeepBGC-protein-unique	A1DN09	DS027698
BGC0000293	EAW16181	DeepBGC-protein-unique	A1DN10	DS027698
BGC0000293	EAW16182	DeepBGC-protein-unique	A1DN11	DS027698
BGC0000294	BAC87892	DeepBGC-protein-unique	Q76HL0	AB101202
BGC0000294	BAC87893	DeepBGC-protein-unique	Q76HK9	AB101202
BGC0000294	BAC87894	DeepBGC-protein-unique	Q76HK8	AB101202
BGC0000294	BAC87895	DeepBGC-protein-unique	Q76HK7	CP008706,AB101202,AAYLMQ010000027,LYKI01000023,RFDI01000002
BGC0000294	BAC87914	DeepBGC-protein-unique	Q76HI8	AB101202
BGC0000300	EFL06860	DeepBGC-protein-unique		
BGC0000300	EFL06861	DeepBGC-protein-unique		
BGC0000300	EFL06862	DeepBGC-protein-unique		
BGC0000300	EFL06863	DeepBGC-protein-unique		
BGC0000300	EFL06864	DeepBGC-protein-unique		
BGC0000300	EFL06865	DeepBGC-protein-unique		
BGC0000300	EFL06866	DeepBGC-protein-unique		
BGC0000300	EFL06867	DeepBGC-protein-unique		
BGC0000300	EFL06868	DeepBGC-protein-unique		
BGC0000300	EFL06869	DeepBGC-protein-unique		
BGC0000300	EFL06870	DeepBGC-protein-unique		
BGC0000300	EFL06871	DeepBGC-protein-unique		
BGC0000300	EFL06872	DeepBGC-protein-unique		
BGC0000300	EFL06873	DeepBGC-protein-unique		
BGC0000300	EFL06874	DeepBGC-protein-unique		
BGC0000300	EFL06875	DeepBGC-protein-unique		
BGC0000306	EWS95122	DeepBGC-protein-unique		
BGC0000306	EWS95123	DeepBGC-protein-unique		
BGC0000306	EWS95124	DeepBGC-protein-unique		
BGC0000306	EWS95125	DeepBGC-protein-unique		
BGC0000306	EWS95126	DeepBGC-protein-unique		
BGC0000306	EWS95127	DeepBGC-protein-unique		
BGC0000306	EWS95128	DeepBGC-protein-unique		
BGC0000306	EWS95129	DeepBGC-protein-unique		
BGC0000308	ADL64235	DeepBGC-protein-unique		
BGC0000308	ADL64236	DeepBGC-protein-unique		
BGC0000309	CAB15181	DeepBGC-protein-unique	Q08352	L20916,Z82015,AL009126
BGC0000309	CAB15183	DeepBGC-protein-unique	C0SPB1	Z82015,Z82015,AL009126,L20916
BGC0000309	CAX52685	DeepBGC-protein-unique	C0H3Q6	AL009126
BGC0000309	CAB15186	DeepBGC-protein-unique	P45745	AF184977,AL009126,U26444
BGC0000309	CAB15187	DeepBGC-protein-unique	P45743	U26444,AL009126
BGC0000309	CAB15188	DeepBGC-protein-unique	P40871	U26444,AL009126,L08645
BGC0000309	CAB15189	DeepBGC-protein-unique	P45744	U26444,AL009126
BGC0000309	CAB15190	DeepBGC-protein-unique	P39071	U26444,AL009126,L08644
BGC0000309	CAB15191	DeepBGC-protein-unique	O32102	AL009126
BGC0000309	CAB15192	DeepBGC-protein-unique	O32103	AL009126
BGC0000309	CAB15193	DeepBGC-protein-unique	O32104	AL009126
BGC0000309	CAB15194	DeepBGC-protein-unique	O32105	AL009126
BGC0000309	CAB15195	DeepBGC-protein-unique	O32106	AL009126
BGC0000319	EDY47102	DeepBGC-protein-unique		
BGC0000319	EDY47103	DeepBGC-protein-unique		
BGC0000319	EDY47104	DeepBGC-protein-unique		
BGC0000319	EDY47105	DeepBGC-protein-unique		
BGC0000319	EDY47106	DeepBGC-protein-unique		
BGC0000319	EDY47107	DeepBGC-protein-unique		
BGC0000319	EDY47109	DeepBGC-protein-unique		
BGC0000319	EDY47111	DeepBGC-protein-unique		
BGC0000319	EDY47112	DeepBGC-protein-unique		
BGC0000319	EDY47113	DeepBGC-protein-unique		
BGC0000319	EDY47115	DeepBGC-protein-unique		
BGC0000319	EDY47116	DeepBGC-protein-unique		
BGC0000319	EDY47117	DeepBGC-protein-unique		
BGC0000319	EDY47118	DeepBGC-protein-unique		
BGC0000319	EDY47119	DeepBGC-protein-unique		
BGC0000319	EDY47121	DeepBGC-protein-unique		
BGC0000322	CAA11791	DeepBGC-protein-unique	O52816	AJ223998
BGC0000322	CAA11780	DeepBGC-protein-unique	P96557	AJ223998
BGC0000322	CAA11774	DeepBGC-protein-unique	P96558	U84349,AJ223998
BGC0000322	CAA11775	DeepBGC-protein-unique	P96559	U84349,AJ223998
BGC0000322	CAA11776	DeepBGC-protein-unique	P96560	U84349,AJ223998
BGC0000322	CAA11777	DeepBGC-protein-unique	P96561	AJ223998
BGC0000322	CAA11778	DeepBGC-protein-unique	O52804	AJ223998
BGC0000322	CAA11779	DeepBGC-protein-unique	O52805	AJ223998
BGC0000322	CAA11790	DeepBGC-protein-unique	O52815	AJ223998
BGC0000322	CAA11784	DeepBGC-protein-unique	O52809	AJ223998
BGC0000322	CAA11773	DeepBGC-protein-unique	O52803	AJ223998
BGC0000322	CAA11772	DeepBGC-protein-unique	O52802	AJ223998
BGC0000322	CAA11761	DeepBGC-protein-unique	O52791	AJ223998
BGC0000322	CAA11762	DeepBGC-protein-unique	O52792	AJ223998
BGC0000322	CAA11763	DeepBGC-protein-unique	O52793	AJ223998
BGC0000322	CAA11764	DeepBGC-protein-unique	O52794	AJ223998
BGC0000322	CAA11782	DeepBGC-protein-unique	O52807	AJ223998
BGC0000322	CAA11781	DeepBGC-protein-unique	O52806	AJ223998
BGC0000322	CAA11765	DeepBGC-protein-unique	O52795	AJ223998
BGC0000322	CAA11766	DeepBGC-protein-unique	O52796	AJ223998
BGC0000322	CAA11787	DeepBGC-protein-unique	O52812	AJ223998
BGC0000322	CAA11767	DeepBGC-protein-unique	O52797	AJ223998
BGC0000322	CAA11768	DeepBGC-protein-unique	O52798	AJ223998
BGC0000322	CAA11788	DeepBGC-protein-unique	O52813	AJ223998
BGC0000322	CAA11770	DeepBGC-protein-unique	O52800	AJ223998
BGC0000322	CAA11789	DeepBGC-protein-unique	O52814	AJ223998
BGC0000322	CAA11771	DeepBGC-protein-unique	O52801	AJ223998
BGC0000322	CAA11769	DeepBGC-protein-unique	O52799	AJ223998
BGC0000322	CAA11785	DeepBGC-protein-unique	O52810	AJ223998
BGC0000327	CAJ88609	DeepBGC-protein-unique	A0ADQ2	CP012382,AM238664
BGC0000327	CAJ88610	DeepBGC-protein-unique	A0ADQ3	CP012382,AM238664
BGC0000327	CAJ88611	DeepBGC-protein-unique	A0ADQ4	CP012382,AM238664
BGC0000327	CAJ88612	DeepBGC-protein-unique	A0ADQ5	AM238664
BGC0000327	CAJ88613	DeepBGC-protein-unique	A0ADQ6	AM238664
BGC0000327	CAJ88614	DeepBGC-protein-unique	A0ADQ7	AM238664
BGC0000327	CAJ88615	DeepBGC-protein-unique	A0ADQ8	CP012382,AM238664
BGC0000327	CAJ88616	DeepBGC-protein-unique	A0ADQ9	CP012382,AM238664
BGC0000327	CAJ88617	DeepBGC-protein-unique	A0ADR0	CP012382,AM238664
BGC0000327	CAJ88618	DeepBGC-protein-unique	A0ADR1	AM238664
BGC0000327	CAJ88619	DeepBGC-protein-unique	A0ADR2	CP012382,AM238664
BGC0000327	CAJ88620	DeepBGC-protein-unique	A0ADR3	AM238664
BGC0000327	CAJ88622	DeepBGC-protein-unique	A0ADR5	AM238664
BGC0000327	CAJ88623	DeepBGC-protein-unique	A0ADR6	CP012382,AM238664
BGC0000327	CAJ88624	DeepBGC-protein-unique	A0ADR7	CP012382,AM238664
BGC0000327	CAJ88625	DeepBGC-protein-unique	A0ADR8	AM238664
BGC0000327	CAJ88626	DeepBGC-protein-unique	A0ADR9	CP012382,AM238664
BGC0000327	CAJ88627	DeepBGC-protein-unique	A0ADS0	AM238664
BGC0000327	CAJ88628	DeepBGC-protein-unique	A0ADS1	CP012382,AM238664
BGC0000327	CAJ88629	DeepBGC-protein-unique	A0ADS2	CP012382,AM238664
BGC0000327	CAJ88630	DeepBGC-protein-unique	A0ADS3	CP012382,AM238664
BGC0000330	CAJ96461	DeepBGC-protein-unique	Q0K0L3	AM260480,CP039288
BGC0000330	CAJ96462	DeepBGC-protein-unique	Q0K0L2	AM260480
BGC0000330	CAJ96464	DeepBGC-protein-unique	Q0K0L0	AM260480,CP039288
BGC0000330	CAJ96465	DeepBGC-protein-unique	Q0K0K9	AM260480,CP039288
BGC0000330	CAJ96466	DeepBGC-protein-unique	Q0K0K8	AM260480,CP039288
BGC0000330	CAJ96467	DeepBGC-protein-unique	Q0K0K7	AM260480,CP039288
