accession	protein_id	source
BGC0000198	WP_029025960	DeepBGC-unique
BGC0000198	WP_029025961	DeepBGC-unique
BGC0000198	WP_029025962	DeepBGC-unique
BGC0000198	WP_029025963	DeepBGC-unique
BGC0000200	AHX24686	DeepBGC-unique
BGC0000200	AHX24687	DeepBGC-unique
BGC0000200	AHX24688	DeepBGC-unique
BGC0000200	AHX24689	DeepBGC-unique
BGC0000200	AHX24690	DeepBGC-unique
BGC0000200	AHX24691	DeepBGC-unique
BGC0000200	AHX24692	DeepBGC-unique
BGC0000200	AHX24693	DeepBGC-unique
BGC0000200	AHX24694	DeepBGC-unique
BGC0000200	AHX24695	DeepBGC-unique
BGC0000200	AHX24697	DeepBGC-unique
BGC0000200	AHX24698	DeepBGC-unique
BGC0000200	AHX24699	DeepBGC-unique
BGC0000200	AHX24700	DeepBGC-unique
BGC0000200	AHX24701	DeepBGC-unique
BGC0000200	AHX24702	DeepBGC-unique
BGC0000200	AHX24703	DeepBGC-unique
BGC0000200	AHX24704	DeepBGC-unique
BGC0000200	AHX24705	DeepBGC-unique
BGC0000200	AHX24706	DeepBGC-unique
BGC0000200	AHX24707	DeepBGC-unique
BGC0000200	AHX24708	DeepBGC-unique
BGC0000200	AHX24709	DeepBGC-unique
BGC0000200	AHX24710	DeepBGC-unique
BGC0000200	AHX24711	DeepBGC-unique
BGC0000200	AHX24712	DeepBGC-unique
BGC0000200	AHX24713	DeepBGC-unique
BGC0000200	AHX24714	DeepBGC-unique
BGC0000200	AHX24715	DeepBGC-unique
BGC0000200	AHX24716	DeepBGC-unique
BGC0000200	AHX24717	DeepBGC-unique
BGC0000200	AHX24718	DeepBGC-unique
BGC0000200	AHX24719	DeepBGC-unique
BGC0000200	AHX24720	DeepBGC-unique
BGC0000206	CAH10152	DeepBGC-unique
BGC0000206	CAH10153	DeepBGC-unique
BGC0000206	CAH10154	DeepBGC-unique
BGC0000206	CAH10155	DeepBGC-unique
BGC0000206	CAH10156	DeepBGC-unique
BGC0000206	CAH10157	DeepBGC-unique
BGC0000206	CAH10158	DeepBGC-unique
BGC0000206	CAH10159	DeepBGC-unique
BGC0000206	CAH10160	DeepBGC-unique
BGC0000206	CAH10161	DeepBGC-unique
BGC0000206	CAH10162	DeepBGC-unique
BGC0000206	CAH10163	DeepBGC-unique
BGC0000206	CAH10164	DeepBGC-unique
BGC0000206	CAH10165	DeepBGC-unique
BGC0000206	CAH10166	DeepBGC-unique
BGC0000206	CAH10167	DeepBGC-unique
BGC0000206	CAH10168	DeepBGC-unique
BGC0000206	CAH10170	DeepBGC-unique
BGC0000206	CAH10171	DeepBGC-unique
BGC0000206	CAH10173	DeepBGC-unique
BGC0000206	CAH10174	DeepBGC-unique
BGC0000206	CAH10175	DeepBGC-unique
BGC0000206	CAH10176	DeepBGC-unique
BGC0000206	CAH10177	DeepBGC-unique
BGC0000206	CAH10178	DeepBGC-unique
BGC0000206	CAH10179	DeepBGC-unique
BGC0000206	CAH10180	DeepBGC-unique
BGC0000206	CAH10181	DeepBGC-unique
BGC0000206	CAH10182	DeepBGC-unique
BGC0000206	CAH10183	DeepBGC-unique
BGC0000206	CAH10184	DeepBGC-unique
BGC0000206	CAH10185	DeepBGC-unique
BGC0000208	AHD25938	DeepBGC-unique
BGC0000212	EDY42516	DeepBGC-unique
BGC0000212	EDY42517	DeepBGC-unique
BGC0000212	EDY42519	DeepBGC-unique
BGC0000212	EDY42520	DeepBGC-unique
BGC0000212	EDY42521	DeepBGC-unique
BGC0000212	EDY42522	DeepBGC-unique
BGC0000212	EDY42523	DeepBGC-unique
BGC0000212	EDY42524	DeepBGC-unique
BGC0000212	EDY42525	DeepBGC-unique
BGC0000212	EDY42526	DeepBGC-unique
BGC0000212	EDY42527	DeepBGC-unique
BGC0000212	EDY42528	DeepBGC-unique
BGC0000212	EDY42529	DeepBGC-unique
BGC0000212	EDY42530	DeepBGC-unique
BGC0000212	EDY42531	DeepBGC-unique
BGC0000212	EDY42532	DeepBGC-unique
BGC0000212	EDY42533	DeepBGC-unique
BGC0000212	EDY42534	DeepBGC-unique
BGC0000212	EDY42535	DeepBGC-unique
BGC0000212	EDY42536	DeepBGC-unique
BGC0000212	EDY42537	DeepBGC-unique
BGC0000212	EDY42538	DeepBGC-unique
BGC0000212	EDY42539	DeepBGC-unique
BGC0000212	EDY42540	DeepBGC-unique
BGC0000212	EDY42541	DeepBGC-unique
BGC0000212	EDY42542	DeepBGC-unique
BGC0000212	EDY42543	DeepBGC-unique
BGC0000212	EDY42544	DeepBGC-unique
BGC0000212	EDY42546	DeepBGC-unique
BGC0000212	EDY42547	DeepBGC-unique
BGC0000212	EDY42548	DeepBGC-unique
BGC0000212	EDY42549	DeepBGC-unique
BGC0000212	EDY42550	DeepBGC-unique
BGC0000212	EDY42551	DeepBGC-unique
BGC0000212	EDY42552	DeepBGC-unique
BGC0000228	CAA34367	DeepBGC-unique
BGC0000228	CAA34368	DeepBGC-unique
BGC0000228	CAA34369	DeepBGC-unique
BGC0000228	CAA34370	DeepBGC-unique
BGC0000228	CAA34371	DeepBGC-unique
BGC0000228	CAA34372	DeepBGC-unique
BGC0000230	AAM33679	DeepBGC-unique
BGC0000230	AAM33680	DeepBGC-unique
BGC0000230	AAM33656	DeepBGC-unique
BGC0000230	AAM33655	DeepBGC-unique
BGC0000230	AAM33657	DeepBGC-unique
BGC0000230	AAM33658	DeepBGC-unique
BGC0000230	AAM33659	DeepBGC-unique
BGC0000230	AAM33660	DeepBGC-unique
BGC0000230	AAM33667	DeepBGC-unique
BGC0000230	AAM33669	DeepBGC-unique
BGC0000230	AAM33670	DeepBGC-unique
BGC0000230	AAM33671	DeepBGC-unique
BGC0000230	AAM33662	DeepBGC-unique
BGC0000230	AAM33672	DeepBGC-unique
BGC0000230	AAM33681	DeepBGC-unique
BGC0000230	AAM33673	DeepBGC-unique
BGC0000230	AAM33674	DeepBGC-unique
BGC0000230	AAM33663	DeepBGC-unique
BGC0000230	AAM33664	DeepBGC-unique
BGC0000230	AAM33675	DeepBGC-unique
BGC0000230	AAM33676	DeepBGC-unique
BGC0000230	AAM33665	DeepBGC-unique
BGC0000230	AAM33677	DeepBGC-unique
BGC0000230	AAM33678	DeepBGC-unique
BGC0000230	AAM33682	DeepBGC-unique
BGC0000230	AAM33653	DeepBGC-unique
BGC0000230	AAM33654	DeepBGC-unique
BGC0000230	AAM33685	DeepBGC-unique
BGC0000230	AAM33668	DeepBGC-unique
BGC0000230	AAM33683	DeepBGC-unique
BGC0000230	AAM33684	DeepBGC-unique
BGC0000235	EHM27493	DeepBGC-unique
BGC0000235	EHM27494	DeepBGC-unique
BGC0000235	EHM27495	DeepBGC-unique
BGC0000235	EHM27496	DeepBGC-unique
BGC0000235	EHM27497	DeepBGC-unique
BGC0000235	EHM27498	DeepBGC-unique
BGC0000235	EHM27499	DeepBGC-unique
BGC0000235	EHM27500	DeepBGC-unique
BGC0000235	EHM27501	DeepBGC-unique
BGC0000235	EHM27502	DeepBGC-unique
BGC0000235	EHM27503	DeepBGC-unique
BGC0000235	EHM27504	DeepBGC-unique
BGC0000235	EHM27505	DeepBGC-unique
BGC0000235	EHM27506	DeepBGC-unique
BGC0000235	EHM27507	DeepBGC-unique
BGC0000235	EHM27508	DeepBGC-unique
BGC0000235	EHM27509	DeepBGC-unique
BGC0000235	EHM27510	DeepBGC-unique
BGC0000235	EHM27511	DeepBGC-unique
BGC0000235	EHM27512	DeepBGC-unique
BGC0000241	ABP54623	DeepBGC-unique
BGC0000241	ABP54624	DeepBGC-unique
BGC0000241	ABP54625	DeepBGC-unique
BGC0000241	ABP54626	DeepBGC-unique
BGC0000241	ABP54627	DeepBGC-unique
BGC0000241	ABP54628	DeepBGC-unique
BGC0000241	ABP54629	DeepBGC-unique
BGC0000241	ABP54631	DeepBGC-unique
BGC0000241	ABP54632	DeepBGC-unique
BGC0000241	ABP54634	DeepBGC-unique
BGC0000241	ABP54635	DeepBGC-unique
BGC0000241	ABP54636	DeepBGC-unique
BGC0000241	ABP54637	DeepBGC-unique
BGC0000241	ABP54638	DeepBGC-unique
BGC0000241	ABP54639	DeepBGC-unique
BGC0000241	ABP54640	DeepBGC-unique
BGC0000241	ABP54641	DeepBGC-unique
BGC0000241	ABP54642	DeepBGC-unique
BGC0000241	ABP54643	DeepBGC-unique
BGC0000241	ABP54644	DeepBGC-unique
BGC0000241	ABP54645	DeepBGC-unique
BGC0000241	ABP54646	DeepBGC-unique
BGC0000241	ABP54647	DeepBGC-unique
BGC0000241	ABP54648	DeepBGC-unique
BGC0000241	ABP54649	DeepBGC-unique
BGC0000241	ABP54650	DeepBGC-unique
BGC0000241	ABP54651	DeepBGC-unique
BGC0000241	ABP54653	DeepBGC-unique
BGC0000241	ABP54654	DeepBGC-unique
BGC0000241	ABP54655	DeepBGC-unique
BGC0000241	ABP54656	DeepBGC-unique
BGC0000241	ABP54657	DeepBGC-unique
BGC0000241	ABP54658	DeepBGC-unique
BGC0000241	ABP54659	DeepBGC-unique
BGC0000241	ABP54660	DeepBGC-unique
BGC0000241	ABP54661	DeepBGC-unique
BGC0000241	ABP54662	DeepBGC-unique
BGC0000241	ABP54663	DeepBGC-unique
BGC0000241	ABP54664	DeepBGC-unique
BGC0000241	ABP54665	DeepBGC-unique
BGC0000241	ABP54667	DeepBGC-unique
BGC0000241	ABP54668	DeepBGC-unique
BGC0000241	ABP54669	DeepBGC-unique
BGC0000241	ABP54670	DeepBGC-unique
BGC0000241	ABP54671	DeepBGC-unique
BGC0000241	ABP54672	DeepBGC-unique
BGC0000241	ABP54673	DeepBGC-unique
BGC0000241	ABP54674	DeepBGC-unique
BGC0000241	ABP54675	DeepBGC-unique
BGC0000241	ABP54676	DeepBGC-unique
BGC0000241	ABP54677	DeepBGC-unique
BGC0000241	ABP54679	DeepBGC-unique
BGC0000241	ABP54680	DeepBGC-unique
BGC0000246	CAA07754	DeepBGC-unique
BGC0000246	CAA07755	DeepBGC-unique
BGC0000246	CAA07756	DeepBGC-unique
BGC0000246	CAA07757	DeepBGC-unique
BGC0000246	CAA07758	DeepBGC-unique
BGC0000246	CAA07759	DeepBGC-unique
BGC0000246	CAA07760	DeepBGC-unique
BGC0000246	CAA07761	DeepBGC-unique
BGC0000246	CAA07762	DeepBGC-unique
BGC0000246	CAA07763	DeepBGC-unique
BGC0000246	CAA07764	DeepBGC-unique
BGC0000246	CAA07765	DeepBGC-unique
BGC0000246	CAA07766	DeepBGC-unique
BGC0000246	CAA07767	DeepBGC-unique
BGC0000246	CAA07768	DeepBGC-unique
BGC0000246	CAB96549	DeepBGC-unique
BGC0000246	CAB96550	DeepBGC-unique
BGC0000246	CAB96551	DeepBGC-unique
BGC0000248	AAD20267	DeepBGC-unique
BGC0000248	AAD20268	DeepBGC-unique
BGC0000248	AAD20269	DeepBGC-unique
BGC0000248	AAD20270	DeepBGC-unique
BGC0000250	CAA12009	DeepBGC-unique
BGC0000250	CAA12010	DeepBGC-unique
BGC0000250	CAA12011	DeepBGC-unique
BGC0000250	CAA12012	DeepBGC-unique
BGC0000250	CAA12013	DeepBGC-unique
BGC0000250	CAA12014	DeepBGC-unique
BGC0000250	CAA12015	DeepBGC-unique
BGC0000250	CAA12016	DeepBGC-unique
BGC0000250	CAA12017	DeepBGC-unique
BGC0000250	CAA12018	DeepBGC-unique
BGC0000250	CAA12019	DeepBGC-unique
BGC0000250	CAA12020	DeepBGC-unique
BGC0000250	CAA12021	DeepBGC-unique
BGC0000250	CAB59003	DeepBGC-unique
BGC0000250	CAB59004	DeepBGC-unique
BGC0000250	CAB59005	DeepBGC-unique
BGC0000250	AAF01805	DeepBGC-unique
BGC0000250	AAF01806	DeepBGC-unique
BGC0000250	AAF01807	DeepBGC-unique
BGC0000250	AAF01808	DeepBGC-unique
BGC0000250	AAF01809	DeepBGC-unique
BGC0000250	AAF01810	DeepBGC-unique
BGC0000250	AAF01811	DeepBGC-unique
BGC0000250	AAF01812	DeepBGC-unique
BGC0000250	AAF01813	DeepBGC-unique
BGC0000250	AAF01814	DeepBGC-unique
BGC0000250	AAF01815	DeepBGC-unique
BGC0000250	AAF01816	DeepBGC-unique
BGC0000250	AAF01817	DeepBGC-unique
BGC0000250	AAF01818	DeepBGC-unique
BGC0000250	AAF01819	DeepBGC-unique
BGC0000250	AAF01820	DeepBGC-unique
BGC0000250	AAF01821	DeepBGC-unique
BGC0000251	ctg1_orf2	DeepBGC-unique
BGC0000251	ctg1_orf5	DeepBGC-unique
BGC0000251	ctg1_orf6	DeepBGC-unique
BGC0000251	ctg1_orf9	DeepBGC-unique
BGC0000251	ctg1_orf10	DeepBGC-unique
BGC0000251	ctg1_orf12	DeepBGC-unique
BGC0000251	ctg1_orf13	DeepBGC-unique
BGC0000251	ctg1_orf14	DeepBGC-unique
BGC0000251	ctg1_orf15	DeepBGC-unique
BGC0000251	ctg1_orf16	DeepBGC-unique
BGC0000276	AAF00212	DeepBGC-unique
BGC0000276	AAF00214	DeepBGC-unique
BGC0000276	AAF00215	DeepBGC-unique
BGC0000276	AAF00216	DeepBGC-unique
BGC0000276	AAF00217	DeepBGC-unique
BGC0000276	AAF00218	DeepBGC-unique
BGC0000276	AAF00219	DeepBGC-unique
BGC0000276	AAF00220	DeepBGC-unique
BGC0000276	AAF00205	DeepBGC-unique
BGC0000276	AAF00206	DeepBGC-unique
BGC0000276	AAF00207	DeepBGC-unique
BGC0000276	AAF00208	DeepBGC-unique
BGC0000276	AAF00209	DeepBGC-unique
BGC0000276	AAF00210	DeepBGC-unique
BGC0000276	AAF00211	DeepBGC-unique
BGC0000276	AAF72549	DeepBGC-unique
BGC0000276	AAF72550	DeepBGC-unique
BGC0000276	AAF72551	DeepBGC-unique
BGC0000276	AAF72552	DeepBGC-unique
BGC0000276	AAF72553	DeepBGC-unique
BGC0000276	CAA60567	DeepBGC-unique
BGC0000276	CAA60568	DeepBGC-unique
BGC0000276	CAA60569	DeepBGC-unique
BGC0000276	CAA60570	DeepBGC-unique
BGC0000276	CAA60571	DeepBGC-unique
BGC0000276	CAA60572	DeepBGC-unique
BGC0000282	BAG17299	DeepBGC-unique
BGC0000282	BAG17300	DeepBGC-unique
BGC0000282	BAG17301	DeepBGC-unique
BGC0000284	ACO79119	DeepBGC-unique
BGC0000284	ACO79120	DeepBGC-unique
BGC0000284	ACO79121	DeepBGC-unique
BGC0000284	ACO79122	DeepBGC-unique
BGC0000287	AAG05689	DeepBGC-unique
BGC0000287	AAG05690	DeepBGC-unique
BGC0000287	AAG05691	DeepBGC-unique
BGC0000287	AAG05692	DeepBGC-unique
BGC0000287	AAG05693	DeepBGC-unique
BGC0000287	AAG05694	DeepBGC-unique
BGC0000287	AAG05695	DeepBGC-unique
BGC0000287	AAG05696	DeepBGC-unique
BGC0000287	AAG05697	DeepBGC-unique
BGC0000287	AAG05698	DeepBGC-unique
BGC0000292	EAU36740	DeepBGC-unique
BGC0000292	EAU36741	DeepBGC-unique
BGC0000292	EAU36742	DeepBGC-unique
BGC0000292	EAU36743	DeepBGC-unique
BGC0000292	EAU36744	DeepBGC-unique
BGC0000292	EAU36745	DeepBGC-unique
BGC0000292	EAU36746	DeepBGC-unique
BGC0000292	EAU36747	DeepBGC-unique
BGC0000292	EAU36748	DeepBGC-unique
BGC0000292	EAU36749	DeepBGC-unique
BGC0000293	EAW16180	DeepBGC-unique
BGC0000293	EAW16181	DeepBGC-unique
BGC0000293	EAW16182	DeepBGC-unique
BGC0000294	BAC87892	DeepBGC-unique
BGC0000294	BAC87893	DeepBGC-unique
BGC0000294	BAC87894	DeepBGC-unique
BGC0000294	BAC87895	DeepBGC-unique
BGC0000294	BAC87914	DeepBGC-unique
BGC0000299	ERG36763	DeepBGC-unique
BGC0000299	ERG36764	DeepBGC-unique
BGC0000299	ERG36766	DeepBGC-unique
BGC0000299	ERG36768	DeepBGC-unique
BGC0000299	ERG36770	DeepBGC-unique
BGC0000299	ERG36771	DeepBGC-unique
BGC0000299	ERG36772	DeepBGC-unique
BGC0000299	ERG36773	DeepBGC-unique
BGC0000299	ERG36774	DeepBGC-unique
BGC0000299	ERG36775	DeepBGC-unique
BGC0000299	ERG36776	DeepBGC-unique
BGC0000299	ERG36777	DeepBGC-unique
BGC0000299	ERG36778	DeepBGC-unique
BGC0000299	ERG36779	DeepBGC-unique
BGC0000299	ERG36781	DeepBGC-unique
BGC0000299	ERG36782	DeepBGC-unique
BGC0000299	ERG36783	DeepBGC-unique
BGC0000300	EFL06860	DeepBGC-unique
BGC0000300	EFL06861	DeepBGC-unique
BGC0000300	EFL06862	DeepBGC-unique
BGC0000300	EFL06863	DeepBGC-unique
BGC0000300	EFL06864	DeepBGC-unique
BGC0000300	EFL06865	DeepBGC-unique
BGC0000300	EFL06866	DeepBGC-unique
BGC0000300	EFL06867	DeepBGC-unique
BGC0000300	EFL06868	DeepBGC-unique
BGC0000300	EFL06869	DeepBGC-unique
BGC0000300	EFL06870	DeepBGC-unique
BGC0000300	EFL06871	DeepBGC-unique
BGC0000300	EFL06872	DeepBGC-unique
BGC0000300	EFL06873	DeepBGC-unique
BGC0000300	EFL06874	DeepBGC-unique
BGC0000300	EFL06875	DeepBGC-unique
BGC0000306	EWS95122	DeepBGC-unique
BGC0000306	EWS95123	DeepBGC-unique
BGC0000306	EWS95124	DeepBGC-unique
BGC0000306	EWS95125	DeepBGC-unique
BGC0000306	EWS95126	DeepBGC-unique
BGC0000306	EWS95127	DeepBGC-unique
BGC0000306	EWS95128	DeepBGC-unique
BGC0000306	EWS95129	DeepBGC-unique
BGC0000308	ADL64235	DeepBGC-unique
BGC0000308	ADL64236	DeepBGC-unique
BGC0000309	CAB15181	DeepBGC-unique
BGC0000309	CAB15183	DeepBGC-unique
BGC0000309	CAX52685	DeepBGC-unique
BGC0000309	CAB15186	DeepBGC-unique
BGC0000309	CAB15187	DeepBGC-unique
BGC0000309	CAB15188	DeepBGC-unique
BGC0000309	CAB15189	DeepBGC-unique
BGC0000309	CAB15190	DeepBGC-unique
BGC0000309	CAB15191	DeepBGC-unique
BGC0000309	CAB15192	DeepBGC-unique
BGC0000309	CAB15193	DeepBGC-unique
BGC0000309	CAB15194	DeepBGC-unique
BGC0000309	CAB15195	DeepBGC-unique
BGC0000314	WP_010369397	DeepBGC-unique
BGC0000314	WP_010369398	DeepBGC-unique
BGC0000314	WP_010369400	DeepBGC-unique
BGC0000314	WP_010369404	DeepBGC-unique
BGC0000314	WP_010369407	DeepBGC-unique
BGC0000314	WP_010369409	DeepBGC-unique
BGC0000314	WP_010369411	DeepBGC-unique
BGC0000314	WP_010369414	DeepBGC-unique
BGC0000314	WP_010369421	DeepBGC-unique
BGC0000314	WP_010369425	DeepBGC-unique
BGC0000314	WP_010369428	DeepBGC-unique
BGC0000314	WP_010369430	DeepBGC-unique
BGC0000314	WP_010369433	DeepBGC-unique
BGC0000317	KFH48645	DeepBGC-unique
BGC0000317	KFH48713	DeepBGC-unique
BGC0000317	KFH48581	DeepBGC-unique
BGC0000317	KFH48817	DeepBGC-unique
BGC0000317	KFH48607	DeepBGC-unique
BGC0000317	KFH48730	DeepBGC-unique
BGC0000317	KFH48706	DeepBGC-unique
BGC0000318	KFH44925	DeepBGC-unique
BGC0000319	EDY47102	DeepBGC-unique
BGC0000319	EDY47103	DeepBGC-unique
BGC0000319	EDY47104	DeepBGC-unique
BGC0000319	EDY47105	DeepBGC-unique
BGC0000319	EDY47106	DeepBGC-unique
BGC0000319	EDY47107	DeepBGC-unique
BGC0000319	EDY47109	DeepBGC-unique
BGC0000319	EDY47111	DeepBGC-unique
BGC0000319	EDY47112	DeepBGC-unique
BGC0000319	EDY47113	DeepBGC-unique
BGC0000319	EDY47115	DeepBGC-unique
BGC0000319	EDY47116	DeepBGC-unique
BGC0000319	EDY47117	DeepBGC-unique
BGC0000319	EDY47118	DeepBGC-unique
BGC0000319	EDY47119	DeepBGC-unique
BGC0000319	EDY47121	DeepBGC-unique
BGC0000322	CAA11791	DeepBGC-unique
BGC0000322	CAA11780	DeepBGC-unique
BGC0000322	CAA11774	DeepBGC-unique
BGC0000322	CAA11775	DeepBGC-unique
BGC0000322	CAA11776	DeepBGC-unique
BGC0000322	CAA11777	DeepBGC-unique
BGC0000322	CAA11778	DeepBGC-unique
BGC0000322	CAA11779	DeepBGC-unique
BGC0000322	CAA11790	DeepBGC-unique
BGC0000322	CAA11784	DeepBGC-unique
BGC0000322	CAA11773	DeepBGC-unique
BGC0000322	CAA11772	DeepBGC-unique
BGC0000322	CAA11761	DeepBGC-unique
BGC0000322	CAA11762	DeepBGC-unique
BGC0000322	CAA11763	DeepBGC-unique
BGC0000322	CAA11764	DeepBGC-unique
BGC0000322	CAA11782	DeepBGC-unique
BGC0000322	CAA11781	DeepBGC-unique
BGC0000322	CAA11765	DeepBGC-unique
BGC0000322	CAA11766	DeepBGC-unique
BGC0000322	CAA11787	DeepBGC-unique
BGC0000322	CAA11767	DeepBGC-unique
BGC0000322	CAA11768	DeepBGC-unique
BGC0000322	CAA11788	DeepBGC-unique
BGC0000322	CAA11770	DeepBGC-unique
BGC0000322	CAA11789	DeepBGC-unique
BGC0000322	CAA11771	DeepBGC-unique
BGC0000322	CAA11769	DeepBGC-unique
BGC0000322	CAA11785	DeepBGC-unique
BGC0000327	CAJ88609	DeepBGC-unique
BGC0000327	CAJ88610	DeepBGC-unique
BGC0000327	CAJ88611	DeepBGC-unique
BGC0000327	CAJ88612	DeepBGC-unique
BGC0000327	CAJ88613	DeepBGC-unique
BGC0000327	CAJ88614	DeepBGC-unique
BGC0000327	CAJ88615	DeepBGC-unique
BGC0000327	CAJ88616	DeepBGC-unique
BGC0000327	CAJ88617	DeepBGC-unique
BGC0000327	CAJ88618	DeepBGC-unique
BGC0000327	CAJ88619	DeepBGC-unique
BGC0000327	CAJ88620	DeepBGC-unique
BGC0000327	CAJ88622	DeepBGC-unique
BGC0000327	CAJ88623	DeepBGC-unique
BGC0000327	CAJ88624	DeepBGC-unique
BGC0000327	CAJ88625	DeepBGC-unique
BGC0000327	CAJ88626	DeepBGC-unique
BGC0000327	CAJ88627	DeepBGC-unique
BGC0000327	CAJ88628	DeepBGC-unique
BGC0000327	CAJ88629	DeepBGC-unique
BGC0000327	CAJ88630	DeepBGC-unique
BGC0000330	CAJ96461	DeepBGC-unique
BGC0000330	CAJ96462	DeepBGC-unique
BGC0000330	CAJ96464	DeepBGC-unique
BGC0000330	CAJ96465	DeepBGC-unique
BGC0000330	CAJ96466	DeepBGC-unique
BGC0000330	CAJ96467	DeepBGC-unique
BGC0000330	CAJ96468	DeepBGC-unique
BGC0000330	CAJ96469	DeepBGC-unique
BGC0000330	CAJ96470	DeepBGC-unique
BGC0000330	CAJ96471	DeepBGC-unique
BGC0000330	CAJ96472	DeepBGC-unique
BGC0000330	CAJ96473	DeepBGC-unique
BGC0000330	CAJ96474	DeepBGC-unique
BGC0000330	CAJ96475	DeepBGC-unique
BGC0000330	CAJ96476	DeepBGC-unique
BGC0000330	CAJ96477	DeepBGC-unique
BGC0000333	ABW00316	DeepBGC-unique
BGC0000333	ABW00318	DeepBGC-unique
BGC0000333	ABW00319	DeepBGC-unique
BGC0000333	ABW00320	DeepBGC-unique
BGC0000333	ABW00321	DeepBGC-unique
BGC0000333	ABW00322	DeepBGC-unique
BGC0000333	ABW00323	DeepBGC-unique
BGC0000333	ABW00324	DeepBGC-unique
BGC0000333	ABW00326	DeepBGC-unique
BGC0000333	ABW00327	DeepBGC-unique
BGC0000333	ABW00328	DeepBGC-unique
BGC0000333	ABW00329	DeepBGC-unique
BGC0000333	ABW00330	DeepBGC-unique
BGC0000333	ABW00331	DeepBGC-unique
BGC0000333	ABW00332	DeepBGC-unique
BGC0000333	ABW00333	DeepBGC-unique
BGC0000333	ABW00334	DeepBGC-unique
BGC0000333	ABW00335	DeepBGC-unique
BGC0000333	ABW00336	DeepBGC-unique
BGC0000333	ABW00337	DeepBGC-unique
BGC0000333	ABW00338	DeepBGC-unique
BGC0000336	AAX31516	DeepBGC-unique
BGC0000336	AAX31517	DeepBGC-unique
BGC0000336	AAX31519	DeepBGC-unique
BGC0000336	AAX31520	DeepBGC-unique
BGC0000336	AAX31521	DeepBGC-unique
BGC0000336	AAX31522	DeepBGC-unique
BGC0000336	AAX31523	DeepBGC-unique
BGC0000336	AAX31524	DeepBGC-unique
BGC0000336	AAX31526	DeepBGC-unique
BGC0000336	AAX31527	DeepBGC-unique
BGC0000336	AAX31528	DeepBGC-unique
BGC0000336	AAX31529	DeepBGC-unique
BGC0000336	AAX31530	DeepBGC-unique
BGC0000336	AAX31531	DeepBGC-unique
BGC0000336	AAX31533	DeepBGC-unique
BGC0000336	AAX31534	DeepBGC-unique
BGC0000336	AAX31535	DeepBGC-unique
BGC0000336	AAX31536	DeepBGC-unique
BGC0000336	AAX31539	DeepBGC-unique
BGC0000336	AAX31540	DeepBGC-unique
BGC0000336	AAX31541	DeepBGC-unique
BGC0000336	AAX31542	DeepBGC-unique
BGC0000336	AAX31543	DeepBGC-unique
BGC0000336	AAX31544	DeepBGC-unique
BGC0000336	AAX31545	DeepBGC-unique
BGC0000336	AAX31546	DeepBGC-unique
BGC0000336	AAX31547	DeepBGC-unique
BGC0000336	AAX31548	DeepBGC-unique
BGC0000336	AAX31550	DeepBGC-unique
BGC0000336	AAX31551	DeepBGC-unique
BGC0000336	AAX31568	DeepBGC-unique
BGC0000336	AAX31569	DeepBGC-unique
BGC0000336	AAX31570	DeepBGC-unique
BGC0000336	AAX31571	DeepBGC-unique
BGC0000336	AAX31572	DeepBGC-unique
BGC0000336	AAX31573	DeepBGC-unique
BGC0000336	AAX31574	DeepBGC-unique
BGC0000336	AAX31576	DeepBGC-unique
BGC0000336	AAX31577	DeepBGC-unique
BGC0000336	AAX31578	DeepBGC-unique
BGC0000337	EFY94488	DeepBGC-unique
BGC0000337	EFY94489	DeepBGC-unique
BGC0000337	EFY94490	DeepBGC-unique
BGC0000337	EFY94491	DeepBGC-unique
BGC0000337	EFY94492	DeepBGC-unique
BGC0000337	EFY94493	DeepBGC-unique
BGC0000337	EFY94494	DeepBGC-unique
BGC0000337	EFY94495	DeepBGC-unique
BGC0000337	EFY94496	DeepBGC-unique
BGC0000337	EFY94498	DeepBGC-unique
BGC0000337	EFY94499	DeepBGC-unique
BGC0000337	EFY94500	DeepBGC-unique
BGC0000337	EFY94501	DeepBGC-unique
BGC0000337	EFY94502	DeepBGC-unique
BGC0000337	EFY94503	DeepBGC-unique
BGC0000337	EFY94504	DeepBGC-unique
BGC0000337	EFY94505	DeepBGC-unique
BGC0000337	EFY94507	DeepBGC-unique
BGC0000337	EFY94508	DeepBGC-unique
BGC0000338	AFT91368	DeepBGC-unique
BGC0000338	AFT91371	DeepBGC-unique
BGC0000338	AFT91372	DeepBGC-unique
BGC0000338	AFT91369	DeepBGC-unique
BGC0000338	AFT91385	DeepBGC-unique
BGC0000338	AFT91386	DeepBGC-unique
BGC0000338	AFT91387	DeepBGC-unique
BGC0000338	AFT91388	DeepBGC-unique
BGC0000338	AFT91384	DeepBGC-unique
BGC0000338	AFT91378	DeepBGC-unique
BGC0000338	AFT91379	DeepBGC-unique
BGC0000338	AFT91389	DeepBGC-unique
BGC0000338	AFT91380	DeepBGC-unique
BGC0000338	AFT91382	DeepBGC-unique
BGC0000338	AFT91383	DeepBGC-unique
BGC0000338	AFT91370	DeepBGC-unique
BGC0000338	AFT91390	DeepBGC-unique
BGC0000338	AFT91373	DeepBGC-unique
BGC0000338	AFT91374	DeepBGC-unique
BGC0000338	AFT91375	DeepBGC-unique
BGC0000338	AFT91376	DeepBGC-unique
BGC0000338	AFT91377	DeepBGC-unique
BGC0000338	AFT91404	DeepBGC-unique
