accession	protein_id	source
BGC0000035	AAS79462	MIBiG
BGC0000035	AAS79463	MIBiG
BGC0000035	AAS79464	MIBiG
BGC0000035	AAS79465	MIBiG
BGC0000035	AAS79466	MIBiG
BGC0000035	AAS79467	MIBiG
BGC0000035	AAS79468	MIBiG
BGC0000035	AAS79469	MIBiG
BGC0000035	AAS79470	MIBiG
BGC0000035	AAS79471	MIBiG
BGC0000035	AAS79472	MIBiG
BGC0000035	AAS79473	MIBiG
BGC0000035	AAS79474	MIBiG
BGC0000035	AAS79475	MIBiG
BGC0000035	AAS79476	MIBiG
BGC0000035	AAS79477	MIBiG
BGC0000035	AAS79478	MIBiG
BGC0000035	AAS79479	MIBiG
BGC0000036	AAZ77668	MIBiG
BGC0000036	AAZ77669	MIBiG
BGC0000036	AAZ77670	MIBiG
BGC0000036	AAZ77671	MIBiG
BGC0000036	AAZ77672	MIBiG
BGC0000036	AAZ77673	MIBiG
BGC0000036	AAZ77674	MIBiG
BGC0000036	AAZ77675	MIBiG
BGC0000036	AAZ77676	MIBiG
BGC0000036	AAZ77677	MIBiG
BGC0000036	AAZ77678	MIBiG
BGC0000036	AAZ77679	MIBiG
BGC0000036	AAZ77680	MIBiG
BGC0000036	AAZ77681	MIBiG
BGC0000036	AAZ77682	MIBiG
BGC0000036	AAZ77683	MIBiG
BGC0000036	AAZ77684	MIBiG
BGC0000036	AAZ77685	MIBiG
BGC0000036	AAZ77686	MIBiG
BGC0000036	AAZ77687	MIBiG
BGC0000036	AAZ77688	MIBiG
BGC0000036	AAZ77689	MIBiG
BGC0000036	AAZ77690	MIBiG
BGC0000036	AAZ77691	MIBiG
BGC0000036	AAZ77692	MIBiG
BGC0000036	AAZ77693	MIBiG
BGC0000036	AAZ77694	MIBiG
BGC0000036	AAZ77695	MIBiG
BGC0000036	AAZ77696	MIBiG
BGC0000036	AAZ77697	MIBiG
BGC0000036	AAZ77698	MIBiG
BGC0000036	AAZ77699	MIBiG
BGC0000036	AAZ77700	MIBiG
BGC0000036	AAZ77701	MIBiG
BGC0000036	AAZ77702	MIBiG
BGC0000036	AAZ77703	MIBiG
BGC0000036	AAZ77704	MIBiG
BGC0000036	AAZ77705	MIBiG
BGC0000036	AAZ77706	MIBiG
BGC0000036	AAZ77707	MIBiG
BGC0000036	ABI35990	MIBiG
BGC0000036	ABI35989	MIBiG
BGC0000036	ABI35991	MIBiG
BGC0000037	ANIA_06448	MIBiG
BGC0000038	CAB60184	MIBiG
BGC0000038	CAB60185	MIBiG
BGC0000038	CAB60186	MIBiG
BGC0000038	CAB60187	MIBiG
BGC0000038	CAB60188	MIBiG
BGC0000038	CAB60189	MIBiG
BGC0000038	CAD55505	MIBiG
BGC0000038	CAC22143	MIBiG
BGC0000038	CAC22144	MIBiG
BGC0000038	CAC22145	MIBiG
BGC0000038	CAD55506	MIBiG
BGC0000038	CAC37877	MIBiG
BGC0000038	CAC37878	MIBiG
BGC0000038	CAC37879	MIBiG
BGC0000038	CAC37880	MIBiG
BGC0000038	CAC37881	MIBiG
BGC0000038	CAC37882	MIBiG
BGC0000038	CAC37883	MIBiG
BGC0000038	CAC37884	MIBiG
BGC0000038	CAC37885	MIBiG
BGC0000038	CAC37886	MIBiG
BGC0000038	CAC37887	MIBiG
BGC0000038	CAC37888	MIBiG
BGC0000038	CAC37890	MIBiG
BGC0000039	BAC20561	MIBiG
BGC0000039	BAC20562	MIBiG
BGC0000039	BAC20563	MIBiG
BGC0000039	BAC20564	MIBiG
BGC0000039	BAC20565	MIBiG
BGC0000039	BAC20566	MIBiG
BGC0000039	BAC20567	MIBiG
BGC0000039	BAC20568	MIBiG
BGC0000039	BAC20569	MIBiG
BGC0000040	AAZ94383	MIBiG
BGC0000040	AAZ94384	MIBiG
BGC0000040	AAZ94385	MIBiG
BGC0000040	AAZ94386	MIBiG
BGC0000040	AAZ94387	MIBiG
BGC0000040	AAZ94388	MIBiG
BGC0000040	AAZ94389	MIBiG
BGC0000040	AAZ94390	MIBiG
BGC0000040	AAZ94391	MIBiG
BGC0000040	AAZ94392	MIBiG
BGC0000040	AAZ94393	MIBiG
BGC0000040	AAZ94394	MIBiG
BGC0000040	AAZ94395	MIBiG
BGC0000040	AAZ94396	MIBiG
BGC0000040	AAZ94397	MIBiG
BGC0000040	AAZ94398	MIBiG
BGC0000040	AAZ94399	MIBiG
BGC0000040	AAZ94400	MIBiG
BGC0000040	AAZ94401	MIBiG
BGC0000040	AAZ94402	MIBiG
BGC0000040	AAZ94403	MIBiG
BGC0000040	AAZ94404	MIBiG
BGC0000040	AAZ94405	MIBiG
BGC0000040	AAZ94406	MIBiG
BGC0000040	AAZ94407	MIBiG
BGC0000040	AAZ94408	MIBiG
BGC0000040	AAZ94409	MIBiG
BGC0000040	AAZ94410	MIBiG
BGC0000041	AAD03047	MIBiG
BGC0000041	AAD03048	MIBiG
BGC0000042	BAO66509	MIBiG
BGC0000042	BAO66510	MIBiG
BGC0000042	BAO66511	MIBiG
BGC0000042	BAO66512	MIBiG
BGC0000042	BAO66513	MIBiG
BGC0000042	BAO66514	MIBiG
BGC0000042	BAO66515	MIBiG
BGC0000042	BAO66516	MIBiG
BGC0000042	BAO66517	MIBiG
BGC0000042	BAO66518	MIBiG
BGC0000042	BAO66519	MIBiG
BGC0000042	BAO66520	MIBiG
BGC0000042	BAO66521	MIBiG
BGC0000042	BAO66522	MIBiG
BGC0000042	BAO66523	MIBiG
BGC0000042	BAO66524	MIBiG
BGC0000042	BAO66525	MIBiG
BGC0000042	BAO66526	MIBiG
BGC0000042	BAO66527	MIBiG
BGC0000042	BAO66528	MIBiG
BGC0000042	BAO66529	MIBiG
BGC0000042	BAO66530	MIBiG
BGC0000042	BAO66531	MIBiG
BGC0000042	BAO66532	MIBiG
BGC0000042	BAO66533	MIBiG
BGC0000042	BAO66534	MIBiG
BGC0000042	BAO66535	MIBiG
BGC0000042	BAO66536	MIBiG
BGC0000042	BAO66537	MIBiG
BGC0000042	BAO66538	MIBiG
BGC0000042	BAO66539	MIBiG
BGC0000042	BAO66540	MIBiG
BGC0000042	BAO66541	MIBiG
BGC0000042	BAO66542	MIBiG
BGC0000042	BAO66543	MIBiG
BGC0000042	BAO66544	MIBiG
BGC0000042	BAO66545	MIBiG
BGC0000042	BAO66546	MIBiG
BGC0000042	BAO66547	MIBiG
BGC0000042	BAO66548	MIBiG
BGC0000043	ACV42478	MIBiG
BGC0000043	ACV42479	MIBiG
BGC0000043	ACV42480	MIBiG
BGC0000043	ACV42481	MIBiG
BGC0000044	STAUR_1572	MIBiG
BGC0000044	STAUR_1573	MIBiG
BGC0000044	STAUR_1574	MIBiG
BGC0000044	STAUR_1575	MIBiG
BGC0000044	STAUR_1576	MIBiG
BGC0000044	STAUR_1577	MIBiG
BGC0000044	STAUR_1578	MIBiG
BGC0000044	STAUR_1579	MIBiG
BGC0000044	STAUR_1580	MIBiG
BGC0000045	AGC95328	MIBiG
BGC0000045	AGC95321	MIBiG
BGC0000045	AGC95322	MIBiG
BGC0000045	AGC95323	MIBiG
BGC0000045	AGC95324	MIBiG
BGC0000045	AGC95325	MIBiG
BGC0000045	AGC95326	MIBiG
BGC0000045	AGC95327	MIBiG
BGC0000046	ACZ57550	MIBiG
BGC0000046	ACZ57545	MIBiG
BGC0000046	ACZ57546	MIBiG
BGC0000046	ACZ57547	MIBiG
BGC0000046	ACZ57548	MIBiG
BGC0000046	ACZ57549	MIBiG
BGC0000047	ABB52538	MIBiG
BGC0000047	ABB52537	MIBiG
BGC0000047	ABB52536	MIBiG
BGC0000047	ABB52535	MIBiG
BGC0000047	ABB52534	MIBiG
BGC0000047	ABB52533	MIBiG
BGC0000047	ABB52532	MIBiG
BGC0000047	ABB52531	MIBiG
BGC0000047	ABB52530	MIBiG
BGC0000047	ABB52529	MIBiG
BGC0000047	ABB52528	MIBiG
BGC0000047	ABB52527	MIBiG
BGC0000047	ABB52526	MIBiG
BGC0000047	ABB52525	MIBiG
BGC0000047	ABB52524	MIBiG
BGC0000047	ABB52523	MIBiG
BGC0000047	ABB52539	MIBiG
BGC0000047	ABB52540	MIBiG
BGC0000047	ABB52541	MIBiG
BGC0000047	ABB52542	MIBiG
BGC0000047	ABB52543	MIBiG
BGC0000047	ABB52522	MIBiG
BGC0000047	AAM81584	MIBiG
BGC0000047	AAM81585	MIBiG
BGC0000047	AAM81586	MIBiG
BGC0000047	ABB52544	MIBiG
BGC0000047	ABB52545	MIBiG
BGC0000047	ABB52546	MIBiG
BGC0000047	ABB52547	MIBiG
BGC0000047	ABB52548	MIBiG
BGC0000047	ABB52549	MIBiG
BGC0000048	ABS57479	MIBiG
BGC0000048	ABS57480	MIBiG
BGC0000048	ABS57481	MIBiG
BGC0000048	ABS57482	MIBiG
BGC0000048	ABS57483	MIBiG
BGC0000048	ABS57484	MIBiG
BGC0000048	ABS57485	MIBiG
BGC0000048	ABS57486	MIBiG
BGC0000048	ABS57487	MIBiG
BGC0000048	ABS57488	MIBiG
BGC0000048	AAZ95013	MIBiG
BGC0000048	AAZ95015	MIBiG
BGC0000048	AAZ95014	MIBiG
BGC0000048	AAZ95016	MIBiG
BGC0000048	AAZ95017	MIBiG
BGC0000048	ABS57489	MIBiG
BGC0000048	ABS57490	MIBiG
BGC0000048	ABS57491	MIBiG
BGC0000048	ABS57492	MIBiG
BGC0000048	ABS57493	MIBiG
BGC0000050	ABB88517	MIBiG
BGC0000050	ABB88518	MIBiG
BGC0000050	ABB88519	MIBiG
BGC0000050	ABB88520	MIBiG
BGC0000050	ABB88521	MIBiG
BGC0000050	ABB88522	MIBiG
BGC0000050	ABB88523	MIBiG
BGC0000050	ABB88524	MIBiG
BGC0000051	AGY62753	MIBiG
BGC0000051	AGY62754	MIBiG
BGC0000051	AGY62755	MIBiG
BGC0000051	AGY62756	MIBiG
BGC0000051	AGY62757	MIBiG
BGC0000051	AGY62758	MIBiG
BGC0000051	AGY62759	MIBiG
BGC0000051	AGY62760	MIBiG
BGC0000051	AGY62761	MIBiG
BGC0000051	AGY62762	MIBiG
BGC0000052	AAX98183	MIBiG
BGC0000052	AAX98184	MIBiG
BGC0000052	AAX98185	MIBiG
BGC0000052	AAX98186	MIBiG
BGC0000052	AAX98187	MIBiG
BGC0000052	AAX98188	MIBiG
BGC0000052	AAX98189	MIBiG
BGC0000052	AAX98190	MIBiG
BGC0000052	AAX98191	MIBiG
BGC0000052	AAX98192	MIBiG
BGC0000052	AAX98193	MIBiG
BGC0000052	AAX98194	MIBiG
BGC0000052	AAX98195	MIBiG
BGC0000052	AAX98196	MIBiG
BGC0000052	AAX98197	MIBiG
BGC0000052	AAX98198	MIBiG
BGC0000052	AAX98199	MIBiG
BGC0000052	AAX98200	MIBiG
BGC0000052	AAX98201	MIBiG
BGC0000052	AAX98202	MIBiG
BGC0000052	AAX98203	MIBiG
BGC0000052	AAX98204	MIBiG
BGC0000052	AAX98205	MIBiG
BGC0000052	AAX98206	MIBiG
BGC0000052	AAX98207	MIBiG
BGC0000052	AAX98208	MIBiG
BGC0000052	AAX98209	MIBiG
BGC0000052	AAX98210	MIBiG
BGC0000053	ctg1_orf1	MIBiG
BGC0000053	ctg1_orf2	MIBiG
BGC0000053	ctg1_orf3	MIBiG
BGC0000053	ctg1_orf4	MIBiG
BGC0000053	ctg1_orf5	MIBiG
BGC0000053	ctg1_orf6	MIBiG
BGC0000053	ctg1_orf7	MIBiG
BGC0000053	ctg1_orf8	MIBiG
BGC0000053	ctg1_orf9	MIBiG
BGC0000053	ctg1_orf10	MIBiG
BGC0000053	ctg1_orf11	MIBiG
BGC0000053	ctg1_orf12	MIBiG
BGC0000053	ctg1_orf13	MIBiG
BGC0000053	ctg1_orf14	MIBiG
BGC0000053	ctg1_orf15	MIBiG
BGC0000053	ctg1_orf16	MIBiG
BGC0000053	ctg1_orf17	MIBiG
BGC0000053	ctg1_orf18	MIBiG
BGC0000053	ctg1_orf19	MIBiG
BGC0000053	ctg1_orf20	MIBiG
BGC0000053	ctg1_orf21	MIBiG
BGC0000053	ctg1_orf22	MIBiG
BGC0000053	ctg1_orf23	MIBiG
BGC0000053	ctg1_orf24	MIBiG
BGC0000054	AAU93784	MIBiG
BGC0000054	AAU93785	MIBiG
BGC0000054	AAU93786	MIBiG
BGC0000054	AAU93787	MIBiG
BGC0000054	AAU93788	MIBiG
BGC0000054	AAU93789	MIBiG
BGC0000054	AAU93790	MIBiG
BGC0000054	AAU93791	MIBiG
BGC0000054	AAU93792	MIBiG
BGC0000054	AAU93793	MIBiG
BGC0000054	AAU93794	MIBiG
BGC0000054	AAU93795	MIBiG
BGC0000054	AAU93796	MIBiG
BGC0000054	AAU93797	MIBiG
BGC0000054	AAU93798	MIBiG
BGC0000054	AAU93799	MIBiG
BGC0000054	AAU93800	MIBiG
BGC0000054	AAU93801	MIBiG
BGC0000054	AAU93802	MIBiG
BGC0000054	AAU93803	MIBiG
BGC0000054	AAU93804	MIBiG
BGC0000054	AAU93805	MIBiG
BGC0000054	AAU93806	MIBiG
BGC0000054	AAU93807	MIBiG
BGC0000054	AAU93808	MIBiG
BGC0000054	AAU93809	MIBiG
BGC0000054	AAU93810	MIBiG
BGC0000054	AAU93811	MIBiG
BGC0000054	AAU93812	MIBiG
BGC0000054	AAU93813	MIBiG
BGC0000054	AAU93814	MIBiG
BGC0000055	SACE_0712	MIBiG
BGC0000055	SACE_0713	MIBiG
BGC0000055	SACE_0714	MIBiG
BGC0000055	SACE_0715	MIBiG
BGC0000055	SACE_0716	MIBiG
BGC0000055	SACE_0717	MIBiG
BGC0000055	SACE_0718	MIBiG
BGC0000055	SACE_0719	MIBiG
BGC0000055	SACE_0720	MIBiG
BGC0000055	SACE_0721	MIBiG
BGC0000055	SACE_0722	MIBiG
BGC0000055	SACE_0723	MIBiG
BGC0000055	SACE_0724	MIBiG
BGC0000055	SACE_0725	MIBiG
BGC0000055	SACE_0726	MIBiG
BGC0000055	SACE_0727	MIBiG
BGC0000055	SACE_0728	MIBiG
BGC0000055	SACE_0729	MIBiG
BGC0000055	SACE_0730	MIBiG
BGC0000055	SACE_0731	MIBiG
BGC0000055	SACE_0732	MIBiG
BGC0000055	SACE_0733	MIBiG
BGC0000055	SACE_0734	MIBiG
BGC0000056	AAP92147	MIBiG
BGC0000056	AAP92148	MIBiG
BGC0000056	AAP92149	MIBiG
BGC0000057	AN7907	MIBiG
BGC0000057	AN7908	MIBiG
BGC0000057	AN7909	MIBiG
BGC0000057	AN7910	MIBiG
BGC0000057	AN7911	MIBiG
BGC0000057	AN7912	MIBiG
BGC0000057	AN7913	MIBiG
BGC0000057	AN7914	MIBiG
BGC0000057	AN7915	MIBiG
BGC0000057	AN7916	MIBiG
BGC0000058	BAJ16467	MIBiG
BGC0000058	BAJ16468	MIBiG
BGC0000058	BAJ16469	MIBiG
BGC0000058	BAJ16470	MIBiG
BGC0000058	BAJ16471	MIBiG
BGC0000058	BAJ16472	MIBiG
BGC0000058	BAJ16473	MIBiG
BGC0000058	BAJ16474	MIBiG
BGC0000059	SAV_407	MIBiG
BGC0000059	SAV_408	MIBiG
BGC0000059	SAV_409	MIBiG
BGC0000059	SAV_410	MIBiG
BGC0000059	SAV_411	MIBiG
BGC0000059	SAV_412	MIBiG
BGC0000059	SAV_413	MIBiG
BGC0000059	SAV_414	MIBiG
BGC0000059	SAV_415	MIBiG
BGC0000059	SAV_416	MIBiG
BGC0000059	SAV_417	MIBiG
BGC0000059	SAV_418	MIBiG
BGC0000059	SAV_419	MIBiG
BGC0000060	AEC13064	MIBiG
BGC0000060	AEC13065	MIBiG
BGC0000060	AEC13066	MIBiG
BGC0000060	AEC13067	MIBiG
BGC0000060	AEC13068	MIBiG
BGC0000060	AEC13069	MIBiG
BGC0000060	AEC13070	MIBiG
BGC0000060	AEC13071	MIBiG
BGC0000060	AEC13072	MIBiG
BGC0000060	AEC13073	MIBiG
BGC0000060	AEC13074	MIBiG
BGC0000060	AEC13075	MIBiG
BGC0000060	AEC13076	MIBiG
BGC0000060	AEC13077	MIBiG
BGC0000060	AEC13078	MIBiG
BGC0000060	AEC13079	MIBiG
BGC0000060	AEC13080	MIBiG
BGC0000060	AEC13081	MIBiG
BGC0000060	AEC13082	MIBiG
BGC0000060	AEC13083	MIBiG
BGC0000060	AEC13084	MIBiG
BGC0000062	ABQ95367	MIBiG
BGC0000062	AAD43562	MIBiG
BGC0000062	AAG27132	MIBiG
BGC0000062	AAG27129	MIBiG
BGC0000062	AAG27130	MIBiG
BGC0000062	AAG27131	MIBiG
BGC0000062	AAN74813	MIBiG
BGC0000062	AAN74814	MIBiG
BGC0000062	AAN74815	MIBiG
BGC0000062	AAN74816	MIBiG
BGC0000062	AAN74817	MIBiG
BGC0000062	AAN74818	MIBiG
BGC0000062	AAN74819	MIBiG
BGC0000062	AAN74820	MIBiG
BGC0000062	AAN74821	MIBiG
BGC0000062	AAN74822	MIBiG
BGC0000063	ACB12566	MIBiG
BGC0000063	ACB12550	MIBiG
BGC0000063	ACB12553	MIBiG
BGC0000063	ACB12554	MIBiG
BGC0000063	ACB12555	MIBiG
BGC0000063	ACB12552	MIBiG
BGC0000063	ACB12556	MIBiG
BGC0000063	ACB12557	MIBiG
BGC0000063	ACB12551	MIBiG
BGC0000063	ACB12558	MIBiG
BGC0000063	ACB12559	MIBiG
BGC0000063	ACB12560	MIBiG
BGC0000063	ACB12561	MIBiG
BGC0000063	ACB12562	MIBiG
BGC0000063	ACB12563	MIBiG
BGC0000063	ACB12564	MIBiG
BGC0000063	ACB12565	MIBiG
BGC0000064	AAT28740	MIBiG
BGC0000065	ADE22325	MIBiG
BGC0000065	ADE22326	MIBiG
BGC0000065	ADE22327	MIBiG
BGC0000065	ADE22328	MIBiG
BGC0000065	ADE22329	MIBiG
BGC0000065	ADE22330	MIBiG
BGC0000065	ADE22331	MIBiG
BGC0000065	ADE22332	MIBiG
BGC0000065	ADE22333	MIBiG
BGC0000065	ADE22334	MIBiG
BGC0000065	ADE22335	MIBiG
BGC0000065	ADE22336	MIBiG
BGC0000065	ADE22337	MIBiG
BGC0000065	ADE22338	MIBiG
BGC0000065	ADE22339	MIBiG
BGC0000065	ADE22340	MIBiG
BGC0000065	ADE22341	MIBiG
BGC0000065	ADE22342	MIBiG
BGC0000065	ADE22343	MIBiG
BGC0000065	ADE22344	MIBiG
BGC0000065	ADE22345	MIBiG
BGC0000065	ADE22346	MIBiG
BGC0000065	ADE22347	MIBiG
BGC0000065	ADE22348	MIBiG
BGC0000065	ADE22349	MIBiG
BGC0000065	ADE22350	MIBiG
BGC0000065	ADE22351	MIBiG
BGC0000065	ADE22352	MIBiG
BGC0000065	ADE22353	MIBiG
BGC0000065	ADE22354	MIBiG
BGC0000066	AAO06909	MIBiG
BGC0000066	AAO06910	MIBiG
BGC0000066	AAO06911	MIBiG
BGC0000066	AAO06912	MIBiG
BGC0000066	AAO06913	MIBiG
BGC0000066	AAO06914	MIBiG
BGC0000066	AAO06915	MIBiG
BGC0000066	AAO06916	MIBiG
BGC0000066	AAO06917	MIBiG
BGC0000066	AAO06918	MIBiG
BGC0000066	AAO06919	MIBiG
BGC0000066	AAO06920	MIBiG
BGC0000066	AAO06921	MIBiG
BGC0000066	AAO06922	MIBiG
BGC0000066	AAO06923	MIBiG
BGC0000066	AAO06924	MIBiG
BGC0000066	AAO06925	MIBiG
BGC0000066	AAO06926	MIBiG
BGC0000066	AAO06927	MIBiG
BGC0000066	AAO06928	MIBiG
BGC0000066	AAO06929	MIBiG
BGC0000066	AAO06930	MIBiG
BGC0000066	AAO06931	MIBiG
BGC0000067	ABB86408	MIBiG
BGC0000067	ABB86409	MIBiG
BGC0000067	ABB86410	MIBiG
BGC0000067	ABB86411	MIBiG
BGC0000068	ABI93779	MIBiG
BGC0000068	ABI93780	MIBiG
BGC0000068	ABI93781	MIBiG
BGC0000068	ABI93782	MIBiG
BGC0000068	ABI93783	MIBiG
BGC0000068	ABI93784	MIBiG
BGC0000068	ABI93785	MIBiG
BGC0000068	ABI93786	MIBiG
BGC0000068	ABI93787	MIBiG
BGC0000068	ABI93788	MIBiG
BGC0000068	ABI93789	MIBiG
BGC0000068	ABI93790	MIBiG
BGC0000068	ABI93791	MIBiG
BGC0000069	AHA38194	MIBiG
BGC0000069	AHA38195	MIBiG
BGC0000069	AHA38196	MIBiG
BGC0000069	AHA38197	MIBiG
BGC0000069	AHA38198	MIBiG
BGC0000069	AHA38199	MIBiG
BGC0000069	AHA38200	MIBiG
BGC0000069	AHA38201	MIBiG
BGC0000069	AHA38202	MIBiG
BGC0000069	AHA38203	MIBiG
BGC0000069	AHA38204	MIBiG
BGC0000069	AHA38205	MIBiG
BGC0000069	AHA38206	MIBiG
BGC0000069	AHA38207	MIBiG
BGC0000069	AHA38209	MIBiG
BGC0000069	AHA38208	MIBiG
BGC0000069	AHA38210	MIBiG
BGC0000069	AHA38211	MIBiG
BGC0000069	AHA38212	MIBiG
BGC0000069	AHA38213	MIBiG
BGC0000069	AHA38214	MIBiG
BGC0000070	ADI24961	MIBiG
BGC0000070	ADI24962	MIBiG
BGC0000070	ADI24963	MIBiG
BGC0000070	ADI24964	MIBiG
BGC0000070	ADI24952	MIBiG
BGC0000070	ADI24951	MIBiG
BGC0000070	ADI24950	MIBiG
BGC0000070	ADI24949	MIBiG
BGC0000070	ADI24948	MIBiG
BGC0000070	ADI24953	MIBiG
BGC0000070	ADI24954	MIBiG
BGC0000070	ADI24955	MIBiG
BGC0000070	ADI24956	MIBiG
BGC0000070	ADI24957	MIBiG
BGC0000070	ADI24958	MIBiG
BGC0000070	ADI24959	MIBiG
BGC0000070	ADI24960	MIBiG
BGC0000070	ADI24965	MIBiG
BGC0000070	ADI24966	MIBiG
BGC0000070	ADI24967	MIBiG
BGC0000070	ADI24968	MIBiG
BGC0000072	AIT55258	MIBiG
BGC0000072	AIT55259	MIBiG
BGC0000072	AIT55260	MIBiG
BGC0000072	AIT55261	MIBiG
BGC0000072	AIT55262	MIBiG
BGC0000072	AIT55263	MIBiG
BGC0000072	AIT55264	MIBiG
BGC0000073	BAF02921	MIBiG
BGC0000073	BAF02922	MIBiG
BGC0000073	BAF02923	MIBiG
BGC0000073	BAF02924	MIBiG
BGC0000073	BAF02925	MIBiG
BGC0000073	BAF02926	MIBiG
BGC0000073	BAF02927	MIBiG
BGC0000073	BAF02928	MIBiG
BGC0000073	BAF02929	MIBiG
BGC0000074	AAY28209	MIBiG
BGC0000074	AAY28210	MIBiG
BGC0000074	AAY28211	MIBiG
BGC0000074	AAY28212	MIBiG
BGC0000074	AAY28213	MIBiG
BGC0000074	AAY28214	MIBiG
BGC0000074	AAY28215	MIBiG
BGC0000074	AAY28216	MIBiG
BGC0000074	AAY28217	MIBiG
BGC0000074	AAY28218	MIBiG
BGC0000074	AAY28219	MIBiG
BGC0000074	AAY28220	MIBiG
BGC0000074	AAY28221	MIBiG
BGC0000074	AAY28222	MIBiG
BGC0000074	AAY28223	MIBiG
BGC0000074	AAY28224	MIBiG
BGC0000074	AAY28225	MIBiG
BGC0000074	AAY28226	MIBiG
BGC0000074	AAY28227	MIBiG
BGC0000074	AAY28228	MIBiG
BGC0000074	AAY28229	MIBiG
BGC0000074	AAY28230	MIBiG
BGC0000074	AAY28231	MIBiG
BGC0000074	AAY28232	MIBiG
BGC0000074	AAY28233	MIBiG
BGC0000074	AAY28234	MIBiG
BGC0000074	AAY28235	MIBiG
BGC0000074	AAY28236	MIBiG
BGC0000074	AAY28237	MIBiG
BGC0000074	AAY28238	MIBiG
BGC0000075	AFV30240	MIBiG
BGC0000075	AFV30241	MIBiG
BGC0000075	AFV30242	MIBiG
BGC0000075	AFV30243	MIBiG
BGC0000075	AFV30244	MIBiG
BGC0000075	AFV30245	MIBiG
BGC0000075	AFV30246	MIBiG
BGC0000075	AFV30247	MIBiG
BGC0000075	AFV30248	MIBiG
BGC0000075	AFV30249	MIBiG
BGC0000075	AFV30250	MIBiG
BGC0000075	AFV30251	MIBiG
BGC0000075	AFV30252	MIBiG
BGC0000075	AFV30253	MIBiG
BGC0000075	AFV30254	MIBiG
BGC0000075	AFV30255	MIBiG
BGC0000075	AFV30256	MIBiG
BGC0000075	AFV30257	MIBiG
BGC0000075	AFV30258	MIBiG
BGC0000075	AFV30259	MIBiG
BGC0000075	AFV30260	MIBiG
BGC0000075	AFV30261	MIBiG
BGC0000075	AFV30262	MIBiG
BGC0000075	AFV30263	MIBiG
BGC0000075	AFV30270	MIBiG
BGC0000075	AFV30264	MIBiG
BGC0000075	AFV30265	MIBiG
BGC0000075	AFV30266	MIBiG
BGC0000075	AFV30267	MIBiG
BGC0000075	AFV30268	MIBiG
BGC0000075	AFV30269	MIBiG
BGC0000076	ACD39751	MIBiG
BGC0000076	ACD39752	MIBiG
BGC0000076	ACD39753	MIBiG
BGC0000076	ACD39754	MIBiG
BGC0000076	ACD39755	MIBiG
BGC0000076	ACD39756	MIBiG
BGC0000076	ACD39757	MIBiG
BGC0000076	ACD39758	MIBiG
BGC0000076	ACD39759	MIBiG
BGC0000077	ACD39760	MIBiG
BGC0000077	ACD39761	MIBiG
BGC0000077	ACD39762	MIBiG
BGC0000077	ACD39763	MIBiG
BGC0000077	ACD39764	MIBiG
BGC0000077	ACD39765	MIBiG
BGC0000077	ACD39766	MIBiG
BGC0000077	ACD39767	MIBiG
BGC0000077	ACD39768	MIBiG
BGC0000077	ACD39769	MIBiG
BGC0000078	BAP34699	MIBiG
BGC0000078	BAP34700	MIBiG
BGC0000078	BAP34701	MIBiG
BGC0000078	BAP34702	MIBiG
BGC0000078	BAP34703	MIBiG
BGC0000078	BAP34704	MIBiG
BGC0000078	BAP34705	MIBiG
BGC0000078	BAP34706	MIBiG
BGC0000078	BAP34707	MIBiG
BGC0000078	BAP34708	MIBiG
BGC0000078	BAP34709	MIBiG
BGC0000078	BAP34710	MIBiG
BGC0000078	BAP34711	MIBiG
BGC0000078	BAP34712	MIBiG
BGC0000078	BAP34713	MIBiG
BGC0000078	BAP34714	MIBiG
BGC0000078	BAP34715	MIBiG
BGC0000078	BAP34716	MIBiG
BGC0000078	BAP34717	MIBiG
BGC0000078	BAP34718	MIBiG
BGC0000078	BAP34719	MIBiG
BGC0000078	BAP34720	MIBiG
BGC0000078	BAP34721	MIBiG
BGC0000078	BAP34722	MIBiG
BGC0000078	BAP34723	MIBiG
BGC0000078	BAP34724	MIBiG
BGC0000078	BAP34725	MIBiG
BGC0000078	BAP34726	MIBiG
BGC0000078	BAP34727	MIBiG
BGC0000078	BAP34728	MIBiG
BGC0000078	BAP34729	MIBiG
BGC0000078	BAP34730	MIBiG
BGC0000078	BAP34731	MIBiG
BGC0000078	BAP34732	MIBiG
BGC0000078	BAP34733	MIBiG
BGC0000078	BAP34734	MIBiG
BGC0000078	BAP34735	MIBiG
BGC0000078	BAP34736	MIBiG
BGC0000078	BAP34737	MIBiG
BGC0000078	BAP34738	MIBiG
BGC0000078	BAP34739	MIBiG
BGC0000078	BAP34740	MIBiG
BGC0000078	BAP34741	MIBiG
BGC0000078	BAP34742	MIBiG
BGC0000078	BAP34743	MIBiG
BGC0000078	BAP34744	MIBiG
BGC0000078	BAP34745	MIBiG
BGC0000078	BAP34746	MIBiG
BGC0000078	BAP34747	MIBiG
BGC0000078	BAP34748	MIBiG
BGC0000078	BAP34749	MIBiG
BGC0000078	BAP34750	MIBiG
BGC0000078	BAP34751	MIBiG
BGC0000078	BAP34752	MIBiG
BGC0000078	BAP34753	MIBiG
BGC0000078	BAP34754	MIBiG
BGC0000078	BAP34755	MIBiG
BGC0000078	BAP34756	MIBiG
BGC0000078	BAP34757	MIBiG
BGC0000078	BAP34758	MIBiG
BGC0000078	BAP34759	MIBiG
BGC0000078	BAP34760	MIBiG
